PREMIÈRE	NUM	premier
leurs	DET:POS	leur
bureaux	NOM	bureau
de	PRP	de
la	DET:ART	le
rue	NOM	rue
de	PRP	de
Châteaudun	NAM	châteaudun
.	SENT	.
<EOS>	<EOS>	<EOS>
Ils	PRO:PER	il
ont	VER:pres	avoir
établi	VER:pper	établir
,	PUN	,
pour	PRP	pour
lutter	VER:infi	lutter
contre	PRP	contre
la	DET:ART	le
mévente	NOM	mévente
des	PRP:det	du
vins	NOM	vin
,	PUN	,
un	DET:ART	un
système	NOM	système
de	PRP	de
prêts	NOM	prêt
sur	PRP	sur
warrants	NOM	warrant
qui	PRO:REL	qui
met	VER:pres	mettre
en	PRP	en
leur	DET:POS	leur
dépendance	NOM	dépendance
tous	PRO:IND	tout
les	DET:ART	le
viticulteurs	NOM	viticulteur
de	PRP	de
France	NAM	france
embarrassés	VER:pper	embarrasser
dans	PRP	dans
leurs	DET:POS	leur
affaires	NOM	affaire
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
est	VER:pres	être
juste	ADJ	juste
de	PRP	de
dire	VER:infi	dire
qu'	KON	que
ils	PRO:PER	il
n'	ADV	ne
abusent	VER:pres	abuser
pas	ADV	pas
de	PRP	de
cette	PRO:DEM	ce
puissance	NOM	puissance
formidable	ADJ	formidable
,	PUN	,
qu'	KON	que
ils	PRO:PER	il
ne	ADV	ne
l'	PRO:PER	la|le
exercent	VER:pres	exercer
qu'	KON	que
au	PRP:det	au
profit	NOM	profit
de	PRP	de
leurs	DET:POS	leur
adhérents	NOM	adhérent
,	PUN	,
et	KON	et
se	PRO:PER	se
bornent	VER:pres	borner
,	PUN	,
en	PRP	en
ce	PRO:DEM	ce
qui	PRO:REL	qui
les	PRO:PER	la|le
concerne	VER:pres	concerner
,	PUN	,
à	PRP	à
se	PRO:PER	se
procurer	VER:infi	procurer
dans	PRP	dans
des	PRP:det	du
conditions	NOM	condition
avantageuses	ADJ	avantageux
les	DET:ART	le
alcools	NOM	alcool
qui	PRO:REL	qui
leur	PRO:PER	lui
servent	VER:pres	servir
à	PRP	à
fabriquer	VER:infi	fabriquer
les	DET:ART	le
apéritifs	NOM	apéritif
célèbres	ADJ	célèbre
avec	PRP	avec
la	DET:ART	le
vente	NOM	vente
desquels	PRO:REL	duquel
ils	PRO:PER	il
ont	VER:pres	avoir
commencé	VER:pper	commencer
leur	DET:POS	leur
fortune	NOM	fortune
.	SENT	.
<EOS>	<EOS>	<EOS>
A	PRP	à
la	DET:ART	le
Bourse	NOM	bourse
du	PRP:det	du
Commerce	NAM	commerce
,	PUN	,
Vernier-Mareuil	NAM	vernier-mareuil
sont	VER:pres	être
aussi	ADV	aussi
glorieusement	ADV	glorieusement
connus	VER:pper	connaître
,	PUN	,
traités	VER:pper	traiter
avec	PRP	avec
autant	ADV	autant
de	PRP	de
respectueuse	ADJ	respectueux
déférence	NOM	déférence
que	KON	que
Rothschild	NAM	rothschild
,	PUN	,
à	PRP	à
la	DET:ART	le
Bourse	NOM	bourse
des	PRP:det	du
Valeurs	NAM	valeurs
.	SENT	.
<EOS>	<EOS>	<EOS>
Ils	PRO:PER	il
sont	VER:pres	être
,	PUN	,
au	PRP:det	au
point	NOM	point
de	PRP	de
vue	NOM	vue
spécial	ADJ	spécial
de	PRP	de
l'	DET:ART	le
alimentation	NOM	alimentation
,	PUN	,
de	PRP	de
véritables	ADJ	véritable
potentats	NOM	potentat
.	SENT	.
<EOS>	<EOS>	<EOS>
Et	KON	et
quand	KON	quand
on	PRO:PER	on
a	VER:pres	avoir
dit	VER:pper	dire
d'	PRP	de
une	DET:ART	un
spéculation	NOM	spéculation
:	PUN	:
«	PUN:cit	«
Les	DET:ART	le
Vernier-Mareuil	NAM	vernier-mareuil
en	PRO:PER	en
sont	VER:pres	être
»	PUN:cit	»
,	PUN	,
il	PRO:PER	il
n'	ADV	ne
y	PRO:PER	y
a	VER:pres	avoir
plus	ADV	plus
qu'	KON	que
à	PRP	à
s'	PRO:PER	se
incliner	VER:infi	incliner
devant	PRP	devant
la	DET:ART	le
réussite	NOM	réussite
certaine	ADJ	certain
.	SENT	.
<EOS>	<EOS>	<EOS>
Vernier	NOM	vernier
n'	ADV	ne
avait	VER:impf	avoir
pas	ADV	pas
eu	VER:pper	avoir
des	PRP:det	du
commencements	NOM	commencement
brillants	ADJ	brillant
.	SENT	.
<EOS>	<EOS>	<EOS>
Après	PRP	après
son	DET:POS	son
service	NOM	service
militaire	ADJ	militaire
,	PUN	,
fait	VER:pper	faire
,	PUN	,
tant	ADV	tant
bien	ADV	bien
que	KON	que
mal	ADV	mal
,	PUN	,
dans	PRP	dans
un	DET:ART	un
régiment	NOM	régiment
de	PRP	de
ligne	NOM	ligne
,	PUN	,
à	PRP	à
Courbevoie	NAM	courbevoie
,	PUN	,
il	PRO:PER	il
était	VER:impf	être
entré	VER:pper	entrer
,	PUN	,
à	PRP	à
vingt-quatre	NUM	vingt-quatre
ans	NOM	an
,	PUN	,
chez	PRP	chez
un	DET:ART	un
marchand	NOM	marchand
de	PRP	de
vins	NOM	vin
du	PRP:det	du
quai	NOM	quai
de	PRP	de
Bercy	NAM	bercy
,	PUN	,
qui	PRO:REL	qui
l'	PRO:PER	la|le
avait	VER:impf	avoir
initié	VER:pper	initier
à	PRP	à
tous	PRO:IND	tout
les	DET:ART	le
mystères	NOM	mystère
de	PRP	de
la	DET:ART	le
science	NOM	science
œnophile	ADJ	œnophile
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
avait	VER:impf	avoir
,	PUN	,
pendant	PRP	pendant
quelques	PRO:IND	quelque
mois	NOM	moi|mois
,	PUN	,
manié	VER:pper	manier
le	DET:ART	le
campèche	NOM	campèche
,	PUN	,
l'	DET:ART	le
acide	NOM	acide
tartrique	ADJ	tartrique
,	PUN	,
et	KON	et
fabriqué	VER:pper	fabriquer
des	PRP:det	du
tonnes	NOM	tonne
de	PRP	de
vin	NOM	vin
,	PUN	,
dans	PRP	dans
lesquelles	PRO:REL	lequel
l'	DET:ART	le
eau	NOM	eau
de	PRP	de
la	DET:ART	le
Seine	NAM	seine
entrait	VER:impf	entrer
pour	PRP	pour
plus	ADV	plus
que	KON	que
le	DET:ART	le
jus	NOM	jus
de	PRP	de
la	DET:ART	le
vigne	NOM	vigne
.	SENT	.
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
commerce	NOM	commerce
lui	PRO:PER	lui
avait	VER:impf	avoir
paru	VER:pper	paraître
si	ADV	si
facile	ADJ	facile
et	KON	et
si	ADV	si
simple	ADJ	simple
qu'	PRO:REL	que
il	PRO:PER	il
avait	VER:impf	avoir
rêvé	VER:pper	rêver
de	PRP	de
l'	PRO:PER	la|le
exercer	VER:infi	exercer
pour	PRP	pour
son	DET:POS	son
propre	ADJ	propre
compte	NOM	compte
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
avait	VER:impf	avoir
loué	VER:pper	louer
une	DET:ART	un
petite	ADJ	petit
boutique	NOM	boutique
avenue	ADJ	avenu
de	PRP	de
Tourville	NAM	tourville
,	PUN	,
près	ADV	près
de	PRP	de
l'	DET:ART	le
École	NOM	école
militaire	ADJ	militaire
,	PUN	,
et	KON	et
s'	PRO:PER	se
était	VER:impf	être
mis	VER:pper	mettre
à	PRP	à
pratiquer	VER:infi	pratiquer
la	DET:ART	le
falsification	NOM	falsification
des	PRP:det	du
boissons	NOM	boisson
avec	PRP	avec
autant	ADV	autant
de	PRP	de
suite	NOM	suite
que	KON	que
de	PRP	de
succès	NOM	succès
.	SENT	.
<EOS>	<EOS>	<EOS>
Mais	KON	mais
bientôt	ADV	bientôt
la	DET:ART	le
vente	NOM	vente
du	PRP:det	du
vin	NOM	vin
,	PUN	,
dans	PRP	dans
lequel	PRO:REL	lequel
il	PRO:PER	il
n'	ADV	ne
y	PRO:PER	y
avait	VER:impf	avoir
pas	ADV	pas
de	PRP	de
vin	NOM	vin
,	PUN	,
lui	PRO:PER	lui
parut	VER:simp	paraître
sans	PRP	sans
intérêt	NOM	intérêt
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
rêva	VER:simp	rêver
de	PRP	de
doter	VER:infi	doter
l'	DET:ART	le
ivrognerie	NOM	ivrognerie
nationale	ADJ	national
d'	PRP	de
un	DET:ART	un
produit	NOM	produit
personnel	ADJ	personnel
,	PUN	,
et	KON	et
comme	KON	comme
ses	DET:POS	son
études	NOM	étude
en	PRP	en
l'	DET:ART	le
art	NOM	art
de	PRP	de
frelater	VER:infi	frelater
les	DET:ART	le
liquides	NOM	liquide
lui	PRO:PER	lui
avaient	VER:impf	avoir
donné	VER:pper	donner
quelques	PRO:IND	quelque
notions	NOM	notion
de	PRP	de
chimie	NOM	chimie
,	PUN	,
il	PRO:PER	il
se	PRO:PER	se
décida	VER:simp	décider
à	PRP	à
créer	VER:infi	créer
un	DET:ART	un
apéritif	NOM	apéritif
.	SENT	.
<EOS>	<EOS>	<EOS>
Ce	PRO:DEM	ce
n'	ADV	ne
était	VER:impf	être
encore	ADV	encore
qu'	KON	que
un	DET:ART	un
«	PUN:cit	«
Prunelet	NOM	prunelet
»	PUN:cit	»
,	PUN	,
à	PRP	à
base	NOM	base
d'	PRP	de
alcool	NOM	alcool
à	PRP	à
quatre-vingt-dix	NUM	quatre-vingt-dix
degrés	NOM	degré
,	PUN	,
qui	PRO:REL	qui
faisait	VER:impf	faire
dresser	VER:infi	dresser
les	DET:ART	le
cheveux	NOM	cheveu
sur	PRP	sur
la	DET:ART	le
tête	NOM	tête
à	PRP	à
tout	PRO:IND	tout
homme	NOM	homme
sain	ADJ	sain
,	PUN	,
mais	KON	mais
procurait	VER:impf	procurer
une	DET:ART	un
douce	ADJ	doux
sensation	NOM	sensation
de	PRP	de
chaleur	NOM	chaleur
dans	PRP	dans
la	DET:ART	le
gorge	NOM	gorge
de	PRP	de
tout	PRO:IND	tout
pochard	NOM	pochard
invétéré	ADJ	invétéré
.	SENT	.
<EOS>	<EOS>	<EOS>
Or	NOM	or
,	PUN	,
ce	PRO:DEM	ce
n'	ADV	ne
était	VER:impf	être
que	ADV	que
pour	PRP	pour
les	DET:ART	le
pochards	NOM	pochard
que	KON	que
Vernier-Mareuil	NAM	vernier-mareuil
travaillait	VER:impf	travailler
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
avait	VER:impf	avoir
promptement	ADV	promptement
compris	VER:pper	comprendre
qu'	KON	que
il	PRO:PER	il
n'	ADV	ne
y	PRO:PER	y
a	VER:pres	avoir
rien	ADV	rien
à	PRP	à
faire	VER:infi	faire
avec	PRP	avec
les	DET:ART	le
gens	NOM	gens
sobres	ADJ	sobre
,	PUN	,
et	KON	et
que	KON	que
la	DET:ART	le
société	NOM	société
,	PUN	,
détraquée	VER:pper	détraquer
par	PRP	par
le	DET:ART	le
socialisme	NOM	socialisme
,	PUN	,
affolée	VER:pper	affoler
par	PRP	par
la	DET:ART	le
haine	NOM	haine
de	PRP	de
tout	PRO:IND	tout
ce	PRO:DEM	ce
qui	PRO:REL	qui
est	VER:pres	être
respectable	ADJ	respectable
:	PUN	:
la	DET:ART	le
morale	NOM	morale
,	PUN	,
la	DET:ART	le
religion	NOM	religion
,	PUN	,
la	DET:ART	le
patrie	NOM	patrie
,	PUN	,
était	VER:impf	être
mûre	ADJ	mûr
pour	PRP	pour
le	DET:ART	le
coup	NOM	coup
de	PRP	de
grâce	NOM	grâce
de	PRP	de
l'	DET:ART	le
ivrognerie	NOM	ivrognerie
triomphante	ADJ	triomphant
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
lisait	VER:impf	lire|liser
les	DET:ART	le
journaux	NOM	journal|journau
,	PUN	,
dans	PRP	dans
ses	DET:POS	son
heures	NOM	heure
de	PRP	de
chômage	NOM	chômage
,	PUN	,
et	KON	et
savait	VER:impf	savoir
qu'	KON	que
un	DET:ART	un
alcoolique	NOM	alcoolique
engendre	VER:pres	engendrer
un	DET:ART	un
alcoolique	NOM	alcoolique
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
cultivait	VER:impf	cultiver
donc	ADV	donc
l'	DET:ART	le
abâtardissement	NOM	abâtardissement
de	PRP	de
la	DET:ART	le
race	NOM	race
avec	PRP	avec
un	DET:ART	un
soin	NOM	soin
méthodique	ADJ	méthodique
,	PUN	,
et	KON	et
chaque	PRO:IND	chaque
billet	NOM	billet
de	PRP	de
mille	NUM	mille
francs	NOM	franc
qu'	PRO:REL	que
il	PRO:PER	il
serrait	VER:impf	serrer
précieusement	ADV	précieusement
dans	PRP	dans
sa	DET:POS	son
caisse	NOM	caisse
représentait	VER:impf	représenter
,	PUN	,
pour	PRP	pour
lui	PRO:PER	lui
,	PUN	,
la	DET:ART	le
raison	NOM	raison
,	PUN	,
le	DET:ART	le
courage	NOM	courage
,	PUN	,
le	DET:ART	le
génie	NOM	génie
peut-être	ADV	peut-être
des	PRP:det	du
malheureux	NOM	malheureux
qu'	PRO:REL	que
il	PRO:PER	il
avait	VER:impf	avoir
intoxiqués	VER:pper	intoxiquer
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
était	VER:impf	être
sans	PRP	sans
remords	NOM	remords
.	SENT	.
<EOS>	<EOS>	<EOS>
«	PUN:cit	«
Si	VER:ppre	si
ce	PRO:DEM	ce
n'	ADV	ne
est	VER:pres	être
pas	ADV	pas
moi	NOM	moi
qui	PRO:REL	qui
leur	PRO:PER	lui
vends	VER:pres	vendre
ce	PRO:DEM	ce
qu'	PRO:REL	que
ils	PRO:PER	il
aiment	VER:pres	aimer
à	PRP	à
boire	VER:infi	boire
,	PUN	,
disait-il	NOM	disait-il
,	PUN	,
les	DET:ART	le
jours	NOM	jour
où	PRO:REL	où
il	PRO:PER	il
raisonnait	VER:impf	raisonner
avec	PRP	avec
lui	PRO:PER	lui
-même	ADJ	même
,	PUN	,
ce	PRO:DEM	ce
sera	VER:futu	être
le	DET:ART	le
voisin	NOM	voisin
,	PUN	,
et	KON	et
je	PRO:PER	je
n'	ADV	ne
en	PRO:PER	en
aurai	VER:futu	avoir
pas	ADV	pas
le	DET:ART	le
bénéfice	NOM	bénéfice
.	SENT	.
<EOS>	<EOS>	<EOS>
On	PRO:PER	on
n'	ADV	ne
empêche	VER:pres	empêcher
pas	ADV	pas
de	PRP	de
boire	VER:infi	boire
celui	PRO:DEM	celui
qui	PRO:REL	qui
a	VER:pres	avoir
soif	NOM	soif
.	SENT	.
<EOS>	<EOS>	<EOS>
Et	KON	et
qu'	PRO:REL	que
est	VER:pres	être
-ce	PRO:DEM	ce
que	PRO:REL	que
ça	PRO:DEM	cela
fait	NOM	fait
que	KON	que
ce	PRO:DEM	ce
soit	VER:subp	être
l'	DET:ART	le
un	NOM	un
ou	KON	ou
l'	DET:ART	le
autre	ADJ	autre
qui	PRO:REL	qui
en	PRO:PER	en
profite	VER:pres	profiter
?	SENT	?
»	PUN:cit	»
Il	NOM	il
ne	ADV	ne
s'	PRO:PER	se
expliquait	VER:impf	expliquer
pas	ADV	pas
sur	PRP	sur
la	DET:ART	le
question	NOM	question
des	PRP:det	du
poisons	NOM	poison
qui	PRO:REL	qui
formaient	VER:impf	former
la	DET:ART	le
base	NOM	base
de	PRP	de
son	DET:POS	son
breuvage	NOM	breuvage
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
était	VER:impf	être
établi	VER:pper	établir
,	PUN	,
pour	PRP	pour
lui	PRO:PER	lui
,	PUN	,
que	KON	que
tous	PRO:IND	tout
les	DET:ART	le
commerçants	NOM	commerçant
se	PRO:PER	se
livraient	VER:impf	livrer
aux	PRP:det	au
mêmes	ADJ	même
procédés	NOM	procédé
de	PRP	de
fabrication	NOM	fabrication
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
n'	ADV	ne
y	PRO:PER	y
avait	VER:impf	avoir
donc	ADV	donc
pas	ADV	pas
à	PRP	à
se	PRO:PER	se
préoccuper	VER:infi	préoccuper
de	PRP	de
la	DET:ART	le
moralité	NOM	moralité
du	PRP:det	du
négoce	NOM	négoce
,	PUN	,
qui	PRO:REL	qui
était	VER:impf	être
infâme	ADJ	infâme
par	PRP	par
destination	NOM	destination
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
eut	VER:simp	avoir
cependant	ADV	cependant
quelques	PRO:IND	quelque
petits	ADJ	petit
ennuis	NOM	ennui
qui	PRO:REL	qui
auraient	VER:cond	avoir
pu	VER:pper	pouvoir
lui	PRO:PER	lui
ouvrir	VER:infi	ouvrir
les	DET:ART	le
yeux	NOM	œil
sur	PRP	sur
la	DET:ART	le
régularité	NOM	régularité
de	PRP	de
ses	DET:POS	son
opérations	NOM	opération
s'	KON	si
il	PRO:PER	il
n'	ADV	ne
avait	VER:impf	avoir
pas	ADV	pas
été	VER:pper	être
décidé	VER:pper	décider
à	PRP	à
rejeter	VER:infi	rejeter
tout	PRO:IND	tout
scrupule	NOM	scrupule
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
rentrait	VER:pres	rentraire
,	PUN	,
depuis	PRP	depuis
quelques	PRO:IND	quelque
semaines	NOM	semaine
,	PUN	,
à	PRP	à
la	DET:ART	le
caserne	NOM	caserne
,	PUN	,
de	PRP	de
l'	DET:ART	le
École	NAM	école
,	PUN	,
tant	ADV	tant
de	PRP	de
soldats	NOM	soldat
dans	PRP	dans
des	PRP:det	du
états	NOM	état
d'	PRP	de
abrutissement	NOM	abrutissement
ou	KON	ou
de	PRP	de
fureur	NOM	fureur
d'	PRP	de
un	DET:ART	un
caractère	NOM	caractère
si	ADV	si
morbide	ADJ	morbide
,	PUN	,
que	KON	que
le	DET:ART	le
médecin-major	NOM	médecin-major
,	PUN	,
qui	PRO:REL	qui
ne	ADV	ne
péchait	VER:impf	pécher
cependant	ADV	cependant
pas	ADV	pas
par	PRP	par
excès	NOM	excès
de	PRP	de
soin	NOM	soin
,	PUN	,
s'	PRO:PER	se
inquiéta	VER:simp	inquiéter
et	KON	et
crut	VER:simp	croire
devoir	VER:infi	devoir
faire	VER:infi	faire
une	DET:ART	un
enquête	NOM	enquête
sur	PRP	sur
les	DET:ART	le
débits	NOM	débit
dans	PRP	dans
lesquels	PRO:REL	lequel
fréquentaient	VER:impf	fréquenter
les	DET:ART	le
hommes	NOM	homme
qui	PRO:REL	qui
présentaient	VER:impf	présenter
ces	PRO:DEM	ce
symptômes	NOM	symptôme
d'	PRP	de
empoisonnement	NOM	empoisonnement
alcoolique	ADJ	alcoolique
.	SENT	.
<EOS>	<EOS>	<EOS>
Les	DET:ART	le
adjudants	NOM	adjudant
interrogés	VER:pper	interroger
furent	VER:simp	être
tous	PRO:IND	tout
d'	PRP	de
accord	NOM	accord
pour	PRP	pour
désigner	VER:infi	désigner
le	DET:ART	le
café	NOM	café
de	PRP	de
l'	DET:ART	le
avenue	NOM	avenue
de	PRP	de
Tourville	NAM	tourville
,	PUN	,
où	PRO:REL	où
trônait	VER:impf	trôner
,	PUN	,
en	PRP	en
bras	NOM	bras
de	PRP	de
chemise	NOM	chemise
,	PUN	,
le	DET:ART	le
tablier	NOM	tablier
noir	ADJ	noir
du	PRP:det	du
mastroquet	NOM	mastroquet
sur	PRP	sur
le	DET:ART	le
ventre	NOM	ventre
,	PUN	,
le	DET:ART	le
distillateur	NOM	distillateur
Vernier	NAM	vernier
.	SENT	.
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
major	NOM	major
se	PRO:PER	se
lit	VER:pres	lire
apporter	VER:infi	apporter
une	DET:ART	un
bouteille	NOM	bouteille
du	PRP:det	du
«	PUN:cit	«
Prunelet	NOM	prunelet
»	PUN:cit	»
au	PRP:det	au
nom	NOM	nom
engageant	ADJ	engageant
et	KON	et
à	PRP	à
l'	DET:ART	le
apparence	NOM	apparence
débonnaire	ADJ	débonnaire
,	PUN	,
qui	PRO:REL	qui
ravageait	VER:impf	ravager
ainsi	ADV	ainsi
les	DET:ART	le
cerveaux	NOM	cerveau
des	PRP:det	du
hommes	NOM	homme
de	PRP	de
la	DET:ART	le
classe	NOM	classe
,	PUN	,
et	KON	et
,	PUN	,
se	PRO:PER	se
défiant	VER:ppre	défier
de	PRP	de
ses	DET:POS	son
facultés	NOM	faculté
d'	PRP	de
analyse	NOM	analyse
,	PUN	,
il	PRO:PER	il
envoya	VER:simp	envoyer
purement	ADV	purement
et	KON	et
simplement	ADV	simplement
le	DET:ART	le
liquide	NOM	liquide
au	PRP:det	au
Laboratoire	NAM	laboratoire
municipal	ADJ	municipal
,	PUN	,
avec	PRP	avec
une	DET:ART	un
apostille	NOM	apostille
du	PRP:det	du
colonel	NOM	colonel
.	SENT	.
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
résultat	NOM	résultat
ne	ADV	ne
se	PRO:PER	se
fit	VER:simp	faire
pas	ADV	pas
attendre	VER:infi	attendre
.	SENT	.
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
rapport	NOM	rapport
de	PRP	de
l'	DET:ART	le
expert	NOM	expert
fut	VER:simp	être
foudroyant	ADJ	foudroyant
,	PUN	,
comme	KON	comme
la	DET:ART	le
liqueur	NOM	liqueur
elle	PRO:PER	elle
-même	ADJ	même
.	SENT	.
<EOS>	<EOS>	<EOS>
Les	DET:ART	le
substances	NOM	substance
les	DET:ART	le
plus	ADV	plus
nocives	ADJ	nocif
étaient	VER:impf	être
mélangées	VER:pper	mélanger
dans	PRP	dans
l'	DET:ART	le
apéritif	NOM	apéritif
Vernier-Mareuil	NAM	vernier-mareuil
,	PUN	,
avec	PRP	avec
une	DET:ART	un
audace	NOM	audace
qui	PRO:REL	qui
ressemblait	VER:impf	ressembler
à	PRP	à
de	PRP	de
la	DET:ART	le
candeur	NOM	candeur
.	SENT	.
<EOS>	<EOS>	<EOS>
On	PRO:PER	on
aurait	VER:cond	avoir
précipité	VER:pper	précipiter
un	DET:ART	un
homme	NOM	homme
sain	ADJ	sain
et	KON	et
vigoureux	ADJ	vigoureux
dans	PRP	dans
l'	DET:ART	le
épilepsie	NOM	épilepsie
,	PUN	,
en	PRP	en
peu	ADV	peu
de	PRP	de
temps	NOM	temps
,	PUN	,
avec	PRP	avec
un	DET:ART	un
produit	NOM	produit
moins	ADV	moins
compliqué	VER:pper	compliquer
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
y	PRO:PER	y
avait	VER:impf	avoir
exagération	NOM	exagération
dans	PRP	dans
l'	DET:ART	le
empoisonnement	NOM	empoisonnement
.	SENT	.
<EOS>	<EOS>	<EOS>
Une	DET:ART	un
descente	NOM	descente
de	PRP	de
police	NOM	police
eut	VER:simp	avoir
lieu	NOM	lieu
dans	PRP	dans
la	DET:ART	le
cave	NOM	cave
où	PRO:REL	où
le	DET:ART	le
brave	ADJ	brave
garçon	NOM	garçon
composait	VER:impf	composer
sa	DET:POS	son
liqueur	NOM	liqueur
.	SENT	.
<EOS>	<EOS>	<EOS>
On	PRO:PER	on
trouva	VER:simp	trouver
un	DET:ART	un
matériel	NOM	matériel
bien	ADV	bien
simple	ADJ	simple
:	PUN	:
un	DET:ART	un
coquemard	NOM	coquemard
en	PRP	en
fonte	NOM	fonte
,	PUN	,
un	DET:ART	un
alambic	NOM	alambic
,	PUN	,
un	DET:ART	un
fourneau	NOM	fourneau
,	PUN	,
de	PRP	de
l'	DET:ART	le
alcool	NOM	alcool
et	KON	et
des	PRP:det	du
poudres	NOM	poudre
.	SENT	.
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
tout	NOM	tout
n'	ADV	ne
emplit	VER:pres	emplir
pas	ADV	pas
une	DET:ART	un
petite	ADJ	petit
charrette	NOM	charrette
à	PRP	à
bras	NOM	bras
.	SENT	.
<EOS>	<EOS>	<EOS>
Sainte-Anne	NAM	sainte-anne
était	VER:impf	être
déjà	ADV	déjà
peuplée	VER:pper	peupler
de	PRP	de
plus	ADV	plus
d'	PRP	de
aliénés	VER:pper	aliéner
dus	VER:pper	devoir
à	PRP	à
Vernier	NAM	vernier
que	KON	que
son	DET:POS	son
matériel	NOM	matériel
ne	ADV	ne
