[	PUNCT	[
premier	NOUN	premier
était	VERB	être
la	DET	le
copie	NOUN	copie
d'	ADP	de
une	DET	un
requête	NOUN	requête
au	ADP	au
président	NOUN	président
du	ADP	du
tribunal	NOUN	tribunal
de	ADP	de
première	NUM	premier
instance	NOUN	instance
de	ADP	de
la	DET	le
Seine	NOUN	seine
tendant	VERB	tendre
à	ADP	à
la	DET	le
nomination	NOUN	nomination
d'	ADP	de
un	DET	un
conseil	NOUN	conseil
judiciaire	ADJ	judiciaire
à	ADP	à
la	DET	le
personne	NOUN	personne
de	ADP	de
Léon-Charles	NOUN	léon-charles
Haupois	NOUN	haupois
;	PUNCT	;
--	PUNCT	--
le	DET	le
second	NOUN	second
était	VERB	être
un	DET	un
avis	NOUN	avis
du	ADP	du
conseil	NOUN	conseil
de	ADP	de
famille	NOUN	famille
réuni	VERB	réunir
sous	ADP	sous
la	DET	le
présidence	NOUN	présidence
de	ADP	de
M	NOUN	m
.	PUNCT	.
le	DET	le
juge	NOUN	juge
de	ADP	de
paix	NOUN	paix
du	ADP	du
premier	NUM	premier
arrondissement	NOUN	arrondissement
de	ADP	de
la	DET	le
ville	NOUN	ville
de	ADP	de
Paris	NOUN	paris
,	PUNCT	,
disant	VERB	dire
qu'	CONJ	que
il	PRON	il
y	PRON	y
avait	VERB	avoir
lieu	NOUN	lieu
de	ADP	de
poursuivre	VERB	poursuivre
la	DET	le
nomination	NOUN	nomination
de	ADP	de
ce	PRON	ce
conseil	NOUN	conseil
judiciaire	ADJ	judiciaire
;	PUNCT	;
--	PUNCT	--
enfin	ADV	enfin
,	PUNCT	,
le	DET	le
troisième	NOUN	troisième
était	VERB	être
un	DET	un
jugement	NOUN	jugement
ordonnant	VERB	ordonner
qu'	CONJ	que
il	PRON	il
devrait	VERB	devoir
comparaître	VERB	comparaître
le	DET	le
surlendemain	NOUN	surlendemain
en	ADP	en
la	DET	le
chambre	NOUN	chambre
du	ADP	du
conseil	NOUN	conseil
pour	ADP	pour
y	PRON	y
être	VERB	être
interrogé	VERB	interroger
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Il	PRON	il
resta	VERB	rester
abasourdi	VERB	abasourdir
:	PUNCT	:
il	PRON	il
avait	VERB	avoir
cru	VERB	croire
à	ADP	à
des	ADP	du
explications	NOUN	explication
plus	ADV	plus
ou	CONJ	ou
moins	ADV	moins
vives	ADJ	vif
avec	ADP	avec
son	PRON	son
père	NOUN	père
et	CONJ	et
sa	PRON	son
mère	NOUN	mère
,	PUNCT	,
mais	CONJ	mais
non	ADV	non
à	ADP	à
ce	PRON	ce
coup	NOUN	coup
droit	ADJ	droit
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Que	PRON	que
devait-il	VERB	devait-il
faire	VERB	faire
?	PUNCT	?
<EOS>	<EOS>	<EOS>
L'	DET	le
habitude	NOUN	habitude
,	PUNCT	,
plus	ADV	plus
que	CONJ	que
la	DET	le
volonté	NOUN	volonté
,	PUNCT	,
le	PRON	le
porta	VERB	porter
au	ADP	au
boulevard	NOUN	boulevard
Malesherbes	NOUN	malesherbes
,	PUNCT	,
et	CONJ	et
,	PUNCT	,
arrivé	VERB	arriver
devant	ADP	devant
la	DET	le
maison	NOUN	maison
de	ADP	de
Cara	NOUN	cara
,	PUNCT	,
il	PRON	il
ne	ADV	ne
voulut	VERB	vouloir
point	ADV	point
passer	VERB	passer
devant	ADP	devant
cette	PRON	ce
porte	NOUN	porte
sans	ADP	sans
monter	VERB	monter
un	DET	un
instant	NOUN	instant
:	PUNCT	:
ne	ADV	ne
serait	VERB	être
-ce	PRON	ce
que	PRON	que
pour	ADP	pour
prévenir	VERB	prévenir
Cara	NOUN	cara
qu'	CONJ	que
il	PRON	il
ne	ADV	ne
rentrerait	VERB	rentrer
peut-être	ADV	peut-être
pas	ADV	pas
à	ADP	à
l'	DET	le
heure	NOUN	heure
convenue	ADJ	convenu
.	PUNCT	.
<EOS>	<EOS>	<EOS>
À	ADP	à
ce	PRON	ce
mot	NOUN	mot
,	PUNCT	,
Cara	NOUN	cara
leva	VERB	lever
les	DET	le
yeux	NOUN	œil
sur	ADP	sur
lui	PRON	lui
et	CONJ	et
l'	PRON	la|le
examina	VERB	examiner
,	PUNCT	,
surprise	VERB	surprendre
de	ADP	de
son	PRON	son
air	NOUN	air
sombre	ADJ	sombre
;	PUNCT	;
il	PRON	il
ne	ADV	ne
lui	PRON	lui
fallut	VERB	falloir
pas	ADV	pas
longtemps	ADV	longtemps
pour	ADP	pour
deviner	VERB	deviner
qu'	CONJ	que
il	PRON	il
venait	VERB	venir
de	ADP	de
se	PRON	se
passer	VERB	passer
quelque	PRON	quelque
chose	NOUN	chose
de	ADP	de
grave	NOUN	grave
,	PUNCT	,
et	CONJ	et
,	PUNCT	,
cela	PRON	cela
constaté	VERB	constater
,	PUNCT	,
il	PRON	il
ne	ADV	ne
lui	PRON	lui
fallut	VERB	falloir
pas	ADV	pas
longtemps	ADV	longtemps
pour	ADP	pour
obtenir	VERB	obtenir
une	DET	un
confession	NOUN	confession
complète	ADJ	complet
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Il	PRON	il
fut	VERB	être
bien	ADV	bien
étonné	VERB	étonner
de	ADP	de
voir	VERB	voir
qu'	CONJ	que
elle	PRON	elle
ne	ADV	ne
manifestait	VERB	manifester
ni	CONJ	ni
surprise	ADJ	surpris
ni	CONJ	ni
indignation	NOUN	indignation
:	PUNCT	:
--	PUNCT	--
Dois	VERB	devoir
-je	PRON	je
avouer	VERB	avouer
,	PUNCT	,
dit-elle	NOUN	dit-elle
,	PUNCT	,
que	CONJ	que
,	PUNCT	,
si	CONJ	si
je	PRON	je
ne	ADV	ne
m'	PRON	me
attendais	VERB	attendre
pas	ADV	pas
à	ADP	à
cela	PRON	cela
,	PUNCT	,
je	PRON	je
m'	PRON	me
attendais	VERB	attendre
à	ADP	à
quelque	PRON	quelque
coup	NOUN	coup
de	ADP	de
Jarnac	NOUN	jarnac
de	ADP	de
la	DET	le
part	NOUN	part
de	ADP	de
ton	PRON	ton
beau-frère	NOUN	beau-frère
,	PUNCT	,
qui	PRON	qui
n'	ADV	ne
est	VERB	être
entré	VERB	entrer
dans	ADP	dans
votre	PRON	votre
famille	NOUN	famille
que	CONJ	que
pour	ADP	pour
s'	PRON	se
emparer	VERB	emparer
de	ADP	de
toute	PRON	tout
votre	PRON	votre
fortune	NOUN	fortune
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Je	PRON	je
le	PRON	le
connais	VERB	connaître
,	PUNCT	,
le	DET	le
baron	NOUN	baron
Valentin	NOUN	valentin
,	PUNCT	,
la	DET	le
gloire	NOUN	gloire
et	CONJ	et
les	DET	le
gains	NOUN	gain
du	ADP	du
tir	NOUN	tir
aux	ADP	au
pigeons	NOUN	pigeon
ne	ADV	ne
lui	PRON	lui
suffisent	VERB	suffire
plus	ADV	plus
,	PUNCT	,
il	PRON	il
lui	PRON	lui
faut	VERB	falloir
la	DET	le
fortune	NOUN	fortune
entière	ADJ	entier
de	ADP	de
la	DET	le
maison	NOUN	maison
Haupois-Daguillon	NOUN	haupois-daguillon
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Il	PRON	il
la	PRON	la
veut	VERB	vouloir
et	CONJ	et
il	PRON	il
l'	PRON	la|le
aura	VERB	avoir
si	CONJ	si
tu	PRON	tu
ne	ADV	ne
te	PRON	te
défends	VERB	défendre
pas	ADV	pas
vigoureusement	ADV	vigoureusement
:	PUNCT	:
aujourd'hui	ADV	aujourd'hui
le	DET	le
conseil	NOUN	conseil
judiciaire	ADJ	judiciaire
pour	ADP	pour
toi	PRON	toi
,	PUNCT	,
dans	ADP	dans
un	DET	un
an	NOUN	an
l'	DET	le
interdiction	NOUN	interdiction
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Il	PRON	il
est	VERB	être
habile	ADJ	habile
.	PUNCT	.
<EOS>	<EOS>	<EOS>
En	ADP	en
moins	ADV	moins
d'	ADP	de
une	DET	un
heure	NOUN	heure
elle	PRON	elle
l'	PRON	la|le
eut	VERB	avoir
convaincu	VERB	convaincre
qu'	CONJ	que
il	PRON	il
devait	VERB	devoir
lutter	VERB	lutter
énergiquement	ADV	énergiquement
contre	ADP	contre
cette	PRON	ce
manœuvre	NOUN	manœuvre
,	PUNCT	,
dont	PRON	dont
ses	PRON	son
parents	NOUN	parents
seraient	VERB	être
les	DET	le
premières	NUM	premier
victimes	NOUN	victime
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Il	PRON	il
ne	ADV	ne
fut	VERB	être
plus	ADV	plus
question	NOUN	question
que	CONJ	que
de	ADP	de
choisir	VERB	choisir
l'	DET	le
avocat	NOUN	avocat
à	ADP	à
qui	PRON	qui
il	PRON	il
devait	VERB	devoir
confier	VERB	confier
sa	PRON	son
cause	NOUN	cause
;	PUNCT	;
mais	CONJ	mais
elle	PRON	elle
se	PRON	se
garda	VERB	garder
bien	ADV	bien
de	ADP	de
proposer	VERB	proposer
son	PRON	son
ami	ADJ	ami
Riolle	NOUN	riolle
;	PUNCT	;
ce	PRON	ce
n'	ADV	ne
était	VERB	être
pas	ADV	pas
un	DET	un
avocat	NOUN	avocat
comme	CONJ	comme
cet	PRON	ce
homme	NOUN	homme
d'	ADP	de
affaires	NOUN	affaire
qu'	PRON	que
il	PRON	il
fallait	VERB	falloir
,	PUNCT	,
c'	PRON	ce
en	PRON	en
était	VERB	être
un	NOUN	un
qui	PRON	qui
apportât	VERB	apporter
un	DET	un
peu	ADV	peu
de	ADP	de
son	PRON	son
autorité	NOUN	autorité
et	CONJ	et
de	ADP	de
sa	PRON	son
considération	NOUN	considération
à	ADP	à
son	PRON	son
client	NOUN	client
;	PUNCT	;
elle	PRON	elle
proposa	VERB	proposer
Gontaud	NOUN	gontaud
qui	PRON	qui
réunissait	VERB	réunir
ces	PRON	ce
conditions	NOUN	condition
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Léon	NOUN	léon
alla	VERB	aller
donc	ADV	donc
voir	VERB	voir
Gontaud	NOUN	gontaud
;	PUNCT	;
celui	PRON	celui
-ci	ADV	-ci
demanda	VERB	demander
huit	NUM	huit
jours	NOUN	jour
pour	ADP	pour
étudier	VERB	étudier
l'	DET	le
affaire	NOUN	affaire
,	PUNCT	,
puis	ADV	puis
,	PUNCT	,
au	ADP	au
bout	NOUN	bout
de	ADP	de
huit	NUM	huit
jours	NOUN	jour
,	PUNCT	,
il	PRON	il
répondit	VERB	répondre
:	PUNCT	:
«	PUNCT	«
Qu'	ADJ	qu'
il	PRON	il
ne	ADV	ne
plaidait	VERB	plaider
pas	ADV	pas
des	ADP	du
affaires	NOUN	affaire
de	ADP	de
ce	PRON	ce
genre	NOUN	genre
»	PUNCT	»
;	PUNCT	;
et	CONJ	et
il	PRON	il
ajouta	VERB	ajouter
avec	ADP	avec
son	PRON	son
sourire	NOUN	sourire
narquois	ADJ	narquois
:	PUNCT	:
«	PUNCT	«
Allez	VERB	aller
trouver	VERB	trouver
Nicolas	NOUN	nicolas
,	PUNCT	,
il	PRON	il
vous	PRON	vous
défendra	VERB	défendre
.	PUNCT	.
<EOS>	<EOS>	<EOS>
»	PUNCT	»
Cara	NOUN	cara
n'	ADV	ne
avait	VERB	avoir
pas	ADV	pas
de	ADP	de
préjugés	NOUN	préjugé
;	PUNCT	;
bien	ADV	bien
que	CONJ	que
Nicolas	NOUN	nicolas
l'	PRON	la|le
eût	VERB	avoir
traînée	VERB	traîner
dans	ADP	dans
la	DET	le
boue	NOUN	boue
lors	ADV	lors
du	ADP	du
procès	NOUN	procès
à	ADP	à
propos	NOUN	propos
du	ADP	du
testament	NOUN	testament
du	ADP	du
duc	NOUN	duc
de	ADP	de
Carami	NOUN	carami
,	PUNCT	,
elle	PRON	elle
conseilla	VERB	conseiller
à	ADP	à
Léon	NOUN	léon
de	ADP	de
s'	PRON	se
adresser	VERB	adresser
à	ADP	à
lui	PRON	lui
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Et	CONJ	et
Nicolas	NOUN	nicolas
,	PUNCT	,
qui	PRON	qui
avait	VERB	avoir
encore	ADV	encore
moins	ADV	moins
de	ADP	de
préjugés	NOUN	préjugé
que	CONJ	que
Cara	NOUN	cara
,	PUNCT	,
accepta	VERB	accepter
l'	DET	le
affaire	NOUN	affaire
avec	ADP	avec
enthousiasme	NOUN	enthousiasme
:	PUNCT	:
ce	PRON	ce
serait	VERB	être
une	DET	un
occasion	NOUN	occasion
pour	ADP	pour
lui	PRON	lui
dans	ADP	dans
cette	PRON	ce
seconde	NUM	second
plaidoirie	NOUN	plaidoirie
de	ADP	de
revenir	VERB	revenir
sur	ADP	sur
ce	PRON	ce
qu'	PRON	que
il	PRON	il
avait	VERB	avoir
dit	VERB	dire
d'	ADP	de
excessif	ADJ	excessif
dans	ADP	dans
la	DET	le
première	NUM	premier
:	PUNCT	:
«	PUNCT	«
En	NOUN	en
réalité	NOUN	réalité
,	PUNCT	,
messieurs	NOUN	messieurs
,	PUNCT	,
cette	PRON	ce
femme	NOUN	femme
,	PUNCT	,
que	CONJ	que
notre	PRON	notre
adversaire	NOUN	adversaire
accuse	VERB	accuser
,	PUNCT	,
n'	ADV	ne
est	VERB	être
pas	ADV	pas
ce	PRON	ce
qu'	PRON	que
on	PRON	on
vous	PRON	vous
dit	VERB	dire
,	PUNCT	,
etc	X	etc
.	PUNCT	.
,	PUNCT	,
etc	X	etc
.	PUNCT	.
<EOS>	<EOS>	<EOS>
»	PUNCT	»
Nicolas	NOUN	nicolas
plaida	VERB	plaider
en	ADP	en
attaquant	VERB	attaquer
tout	ADV	tout
le	DET	le
monde	NOUN	monde
,	PUNCT	,
surtout	ADV	surtout
le	DET	le
baron	NOUN	baron
Valentin	NOUN	valentin
,	PUNCT	,
«	PUNCT	«
ce	PRON	ce
gentilhomme	NOUN	gentilhomme
qui	PRON	qui
cherche	VERB	chercher
partout	ADV	partout
des	ADP	du
pigeons	NOUN	pigeon
»	PUNCT	»
;	PUNCT	;
mais	CONJ	mais
il	PRON	il
perdit	VERB	perdre
son	PRON	son
affaire	NOUN	affaire
;	PUNCT	;
sur	ADP	sur
les	DET	le
conclusions	NOUN	conclusion
conformes	ADJ	conforme
du	ADP	du
ministère	NOUN	ministère
public	ADJ	public
,	PUNCT	,
M	VERB	m
.	PUNCT	.
Haupois-Daguillon	NOUN	haupois-daguillon
fut	VERB	être
nommé	VERB	nommer
conseil	NOUN	conseil
judiciaire	ADJ	judiciaire
de	ADP	de
son	PRON	son
fils	NOUN	fil|fils
.	PUNCT	.
<EOS>	<EOS>	<EOS>
XIV	NUM	xiv
Il	NOUN	il
semblait	VERB	sembler
raisonnable	ADJ	raisonnable
et	CONJ	et
logique	ADJ	logique
de	ADP	de
croire	VERB	croire
que	CONJ	que
le	DET	le
premier	NUM	premier
effet	NOUN	effet
de	ADP	de
la	DET	le
nomination	NOUN	nomination
du	ADP	du
conseil	NOUN	conseil
judiciaire	ADJ	judiciaire
serait	VERB	être
,	PUNCT	,
ainsi	CONJ	ainsi
que	PRON	que
l'	PRON	la|le
avait	VERB	avoir
dit	VERB	dire
Favas	NOUN	favas
,	PUNCT	,
d'	ADP	de
amener	VERB	amener
une	DET	un
rupture	NOUN	rupture
immédiate	ADJ	immédiat
entre	ADP	entre
Léon	NOUN	léon
et	CONJ	et
Cara	NOUN	cara
:	PUNCT	:
une	DET	un
femme	NOUN	femme
comme	CONJ	comme
Cara	NOUN	cara
ne	ADV	ne
garde	VERB	garder
pas	ADV	pas
un	DET	un
amant	NOUN	amant
qui	PRON	qui
n'	ADV	ne
a	VERB	avoir
que	CONJ	que
de	ADP	de
l'	DET	le
amour	NOUN	amour
;	PUNCT	;
ce	PRON	ce
mot	NOUN	mot
de	ADP	de
l'	DET	le
avocat	NOUN	avocat
avait	VERB	avoir
été	VERB	être
répété	VERB	répéter
par	ADP	par
M	NOUN	m
.	PUNCT	.
Haupois-Daguillon	NOUN	haupois-daguillon
et	CONJ	et
il	PRON	il
était	VERB	être
devenu	VERB	devenir
celui	PRON	celui
de	ADP	de
la	DET	le
famille	NOUN	famille
entière	ADJ	entier
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Le	DET	le
baron	NOUN	baron
Valentin	NOUN	valentin
lui	PRON	lui
-même	ADJ	même
,	PUNCT	,
que	CONJ	que
M	VERB	m
.	PUNCT	.
et	CONJ	et
madame	NOUN	madame
Haupois-Daguillon	NOUN	haupois-daguillon
écoutaient	VERB	écouter
comme	ADV	comme
un	DET	un
oracle	NOUN	oracle
lorsqu'	CONJ	lorsque
il	PRON	il
parlait	VERB	parler
des	ADP	du
usages	NOUN	usage
et	CONJ	et
des	ADP	du
mœurs	NOUN	mœurs
du	ADP	du
monde	NOUN	monde
et	CONJ	et
du	ADP	du
demi-monde	NOUN	demi-monde
,	PUNCT	,
déclarait	VERB	déclarer
qu'	PRON	que
il	PRON	il
était	VERB	être
impossible	ADJ	impossible
que	CONJ	que
la	DET	le
liaison	NOUN	liaison
de	ADP	de
son	PRON	son
beau-frère	NOUN	beau-frère
avec	ADP	avec
«	PUNCT	«
cette	PRON	ce
fille	NOUN	fille
»	PUNCT	»
se	PRON	se
prolongeât	VERB	prolonger
longtemps	ADV	longtemps
:	PUNCT	:
--	PUNCT	--
Vous	PRON	vous
ne	ADV	ne
savez	VERB	savoir
pas	ADV	pas
,	PUNCT	,
disait-il	VERB	disait-il
à	ADP	à
sa	PRON	son
belle-mère	NOUN	belle-mère
,	PUNCT	,
qui	PRON	qui
le	PRON	le
consultait	VERB	consulter
à	ADP	à
chaque	PRON	chaque
instant	NOUN	instant
avec	ADP	avec
des	ADP	du
angoisses	NOUN	angoisse
toutes	PRON	tout
maternelles	ADJ	maternel
,	PUNCT	,
vous	PRON	vous
ne	ADV	ne
savez	VERB	savoir
pas	ADV	pas
quel	PRON	quel
est	VERB	être
le	DET	le
train	NOUN	train
de	ADP	de
maison	NOUN	maison
de	ADP	de
ces	PRON	ce
femmes	NOUN	femme
qui	PRON	qui
payent	VERB	payer
toutes	PRON	tout
choses	NOUN	chose
deux	NUM	deux
ou	CONJ	ou
trois	NUM	trois
fois	NOUN	fois
plus	ADV	plus
cher	ADV	cher
qu'	CONJ	que
elles	PRON	elle
ne	ADV	ne
valent	VERB	valoir
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Il	PRON	il
en	PRON	en
est	VERB	être
de	ADP	de
Cara	NOUN	cara
comme	CONJ	comme
de	ADP	de
ces	PRON	ce
négociants	NOUN	négociant
qui	PRON	qui
ont	VERB	avoir
trois	NUM	trois
ou	CONJ	ou
quatre	NUM	quatre
cents	NOUN	cent
francs	ADJ	franc
de	ADP	de
frais	ADJ	frais
généraux	NOUN	général
par	ADP	par
jour	NOUN	jour
,	PUNCT	,
et	CONJ	et
qui	PRON	qui
ne	ADV	ne
font	VERB	faire
pas	ADV	pas
un	DET	un
sou	NOUN	sou
de	ADP	de
recette	NOUN	recette
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Comment	ADV	comment
voulez	VERB	vouloir
-vous	PRON	vous
qu'	PRON	que
ils	PRON	il
aillent	VERB	ailler
,	PUNCT	,
s'	PRON	se
ils	PRON	il
ne	ADV	ne
trouvent	VERB	trouver
pas	ADV	pas
sans	ADP	sans
cesse	NOUN	cesse
de	ADP	de
nouveaux	ADJ	nouveau
commanditaires	NOUN	commanditaire
?	PUNCT	?
<EOS>	<EOS>	<EOS>
Il	PRON	il
faut	VERB	falloir
que	CONJ	que
Cara	NOUN	cara
,	PUNCT	,
elle	PRON	elle
aussi	ADV	aussi
,	PUNCT	,
fasse	VERB	faire
comme	ADV	comme
eux	PRON	eux
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Sans	ADP	sans
doute	NOUN	doute
cela	PRON	cela
lui	PRON	lui
sera	VERB	être
désagréable	ADJ	désagréable
,	PUNCT	,
car	CONJ	car
lorsqu'	CONJ	lorsque
elle	PRON	elle
a	VERB	avoir
jeté	VERB	jeter
le	DET	le
grappin	NOUN	grappin
sur	ADP	sur
Léon	NOUN	léon
,	PUNCT	,
elle	PRON	elle
était	VERB	être
au	ADP	au
bout	NOUN	bout
de	ADP	de
son	PRON	son
rouleau	NOUN	rouleau
,	PUNCT	,
et	CONJ	et
elle	PRON	elle
espérait	VERB	espérer
bien	ADV	bien
avec	ADP	avec
lui	PRON	lui
refaire	VERB	refaire
sa	PRON	son
fortune	NOUN	fortune
et	CONJ	et
en	ADP	en
même	ADJ	même
temps	NOUN	temps
se	PRON	se
refaire	VERB	refaire
elle	PRON	elle
-même	ADJ	même
dans	ADP	dans
une	DET	un
existence	NOUN	existence
calme	ADJ	calme
et	CONJ	et
bourgeoise	ADJ	bourgeois
,	PUNCT	,
où	PRON	où
elle	PRON	elle
pourrait	VERB	pouvoir
enfin	ADV	enfin
se	PRON	se
reposer	VERB	reposer
de	ADP	de
toutes	PRON	tout
ses	PRON	son
fatigues	NOUN	fatigue
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Mais	CONJ	mais
,	PUNCT	,
quand	CONJ	quand
il	PRON	il
y	PRON	y
a	VERB	avoir
nécessité	VERB	nécessiter
,	PUNCT	,
on	PRON	on
ne	ADV	ne
s'	PRON	se
arrête	VERB	arrêter
pas	ADV	pas
devant	ADP	devant
ce	PRON	ce
qui	PRON	qui
est	VERB	être
désagréable	ADJ	désagréable
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Cara	NOUN	cara
congédiera	VERB	congédier
donc	ADV	donc
Léon	NOUN	léon
,	PUNCT	,
soyez	VERB	être
-en	PRON	en
certaine	ADJ	certain
,	PUNCT	,
au	ADP	au
moins	ADV	moins
en	ADP	en
qualité	NOUN	qualité
d'	ADP	de
amant	NOUN	amant
en	ADP	en
titre	NOUN	titre
;	PUNCT	;
si	CONJ	si
elle	PRON	elle
le	PRON	le
gardait	VERB	garder
,	PUNCT	,
ce	PRON	ce
serait	VERB	être
en	ADP	en
compagnie	NOUN	compagnie
de	ADP	de
plusieurs	PRON	plusieurs
autres	ADJ	autre
,	PUNCT	,
et	CONJ	et
je	PRON	je
ne	ADV	ne
crois	VERB	croire
pas	ADV	pas
que	CONJ	que
Léon	NOUN	léon
accepte	VERB	accepter
un	DET	un
pareil	ADJ	pareil
rôle	NOUN	rôle
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Mon	PRON	mon
fils	NOUN	fil|fils
!	PUNCT	!
<EOS>	<EOS>	<EOS>
s'	PRON	se
écria	VERB	écrier
madame	NOUN	madame
Haupois-Daguillon	NOUN	haupois-daguillon
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Et	CONJ	et
à	ADP	à
cette	PRON	ce
pensée	NOUN	pensée
sa	PRON	son
fierté	NOUN	fierté
se	PRON	se
révolta	VERB	révolter
indignée	VERB	indigner
au	ADP	au
moins	ADV	moins
autant	ADV	autant
que	CONJ	que
son	PRON	son
honnêteté	NOUN	honnêteté
.	PUNCT	.
<EOS>	<EOS>	<EOS>
C'	PRON	ce
était	VERB	être
un	DET	un
petit	ADJ	petit
bonhomme	NOUN	bonhomme
assez	ADV	assez
ridicule	ADJ	ridicule
que	CONJ	que
M	ADJ	m
.	PUNCT	.
le	DET	le
baron	NOUN	baron
Valentin	NOUN	valentin
,	PUNCT	,
mais	CONJ	mais
il	PRON	il
avait	VERB	avoir
au	ADP	au
moins	ADV	moins
cette	PRON	ce
supériorité	NOUN	supériorité
sur	ADP	sur
des	ADP	du
gens	NOUN	gens
tout	ADV	tout
aussi	ADV	aussi
ridicules	ADJ	ridicule
que	CONJ	que
lui	PRON	lui
,	PUNCT	,
de	ADP	de
savoir	VERB	savoir
qu'	CONJ	que
il	PRON	il
l'	PRON	la|le
était	VERB	être
,	PUNCT	,
et	CONJ	et
par	ADP	par
où	PRON	où
il	PRON	il
l'	PRON	la|le
était	VERB	être
.	PUNCT	.
<EOS>	<EOS>	<EOS>
C'	PRON	ce
était	VERB	être
parce	CONJ	parce
qu'	PRON	que
il	PRON	il
était	VERB	être
peu	ADV	peu
fier	VERB	fier
de	ADP	de
sa	PRON	son
baronnie	NOUN	baronnie
,	PUNCT	,
qu'	PRON	que
il	PRON	il
avait	VERB	avoir
voulu	VERB	vouloir
l'	PRON	la|le
illustrer	VERB	illustrer
par	ADP	par
quelque	PRON	quelque
action	NOUN	action
d'	ADP	de
éclat	NOUN	éclat
et	CONJ	et
qu'	PRON	que
il	PRON	il
avait	VERB	avoir
recherché	VERB	rechercher
obstinément	ADV	obstinément
les	DET	le
gloires	NOUN	gloire
du	ADP	du
tir	NOUN	tir
aux	ADP	au
pigeons	NOUN	pigeon
,	PUNCT	,
n'	ADV	ne
étant	VERB	être
point	ADV	point
en	ADP	en
état	NOUN	état
d'	ADP	de
en	PRON	en
briguer	VERB	briguer
d'	ADP	de
autres	ADJ	autre
,	PUNCT	,
plus	ADV	plus
difficiles	ADJ	difficile
ou	CONJ	ou
plus	ADV	plus
dispendieuses	ADJ	dispendieux
à	ADP	à
obtenir	VERB	obtenir
.	PUNCT	.
<EOS>	<EOS>	<EOS>
C'	PRON	ce
était	VERB	être
encore	ADV	encore
parce	CONJ	parce
qu'	CONJ	que
il	PRON	il
se	PRON	se
savait	VERB	savoir
de	ADP	de
tournure	NOUN	tournure
chétive	ADJ	chétif
et	CONJ	et
jusqu'	ADP	jusque
à	ADP	à
un	DET	un
certain	PRON	certain
point	NOUN	point
hétéroclite	ADJ	hétéroclite
,	PUNCT	,
qu'	PRON	que
il	PRON	il
prenait	VERB	prendre
à	ADP	à
propos	NOUN	propos
des	ADP	du
choses	NOUN	chose
les	DET	le
plus	ADV	plus
simples	ADJ	simple
des	ADP	du
grands	ADJ	grand
airs	NOUN	air
de	ADP	de
dignité	NOUN	dignité
.	PUNCT	.
<EOS>	<EOS>	<EOS>
En	PRON	en
entendant	VERB	entendre
sa	PRON	son
belle-mère	NOUN	belle-mère
pousser	VERB	pousser
son	PRON	son
exclamation	NOUN	exclamation
,	PUNCT	,
il	PRON	il
se	PRON	se
redressa	VERB	redresser
de	ADP	de
toute	PRON	tout
sa	PRON	son
hauteur	NOUN	hauteur
sur	ADP	sur
ses	PRON	son
petites	ADJ	petit
jambes	NOUN	jambe
:	PUNCT	:
--	PUNCT	--
Vous	PRON	vous
vous	PRON	vous
méprenez	VERB	méprendre
sur	ADP	sur
le	DET	le
sens	NOUN	sens
de	ADP	de
mes	PRON	mon
paroles	NOUN	parole
,	PUNCT	,
chère	ADJ	cher
mère	NOUN	mère
,	PUNCT	,
dit-il	NOUN	dit-il
avec	ADP	avec
noblesse	NOUN	noblesse
,	PUNCT	,
je	PRON	je
n'	ADV	ne
ai	VERB	avoir
jamais	ADV	jamais
eu	VERB	avoir
la	DET	le
pensée	NOUN	pensée
que	CONJ	que
votre	PRON	votre
fils	NOUN	fil|fils
pût	VERB	pouvoir
accepter	VERB	accepter
le	DET	le
rôle	NOUN	rôle
que	PRON	que
je	PRON	je
vous	PRON	vous
indiquais	VERB	indiquer
;	PUNCT	;
bien	ADV	bien
que	CONJ	que
l'	DET	le
avocat	NOUN	avocat
de	ADP	de
Léon	NOUN	léon
ait	VERB	avoir
parlé	VERB	parler
de	ADP	de
moi	PRON	moi
en	ADP	en
termes	NOUN	terme
peu	ADV	peu
convenables	ADJ	convenable
,	PUNCT	,
m'	PRON	me
a-t	VERB	a-t
-on	PRON	on
rapporté	VERB	rapporter
,	PUNCT	,
mes	PRON	mon
sentiments	NOUN	sentiment
à	ADP	à
l'	DET	le
égard	NOUN	égard
du	ADP	du
frère	NOUN	frère
de	ADP	de
ma	PRON	mon
femme	NOUN	femme
n'	ADV	ne
ont	VERB	avoir
pas	ADV	pas
changé	VERB	changer
