Chapitre	NOUN	chapitre
plusieurs	PRON	plusieurs
façons	NOUN	façon
de	ADP	de
la	PRON	la
manquer	VERB	manquer
,	PUNCT	,
cette	PRON	ce
bienheureuse	ADJ	bienheureux
voiture	NOUN	voiture
,	PUNCT	,
la	DET	le
suprême	ADJ	suprême
espérance	NOUN	espérance
des	ADP	du
attardés	VERB	attarder
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Quand	CONJ	quand
on	PRON	on
l'	PRON	la|le
attend	VERB	attendre
au	ADP	au
passage	NOUN	passage
,	PUNCT	,
et	CONJ	et
qu'	CONJ	que
après	ADP	après
avoir	VERB	avoir
adressé	VERB	adresser
au	ADP	au
cocher	NOUN	cocher
des	ADP	du
signes	NOUN	signe
inutiles	ADJ	inutile
,	PUNCT	,
on	PRON	on
voit	VERB	voir
apparaître	VERB	apparaître
en	ADP	en
lettres	NOUN	lettre
blanches	ADJ	blanc
se	PRON	se
détachant	VERB	détacher
sur	ADP	sur
un	DET	un
fond	NOUN	fond
bleu	ADJ	bleu
le	DET	le
mot	NOUN	mot
redouté	VERB	redouter
,	PUNCT	,
le	DET	le
désolant	ADJ	désolant
:	PUNCT	:
Complet	ADJ	complet
,	PUNCT	,
on	PRON	on
enrage	VERB	enrager
;	PUNCT	;
mais	CONJ	mais
,	PUNCT	,
après	ADP	après
tout	ADV	tout
,	PUNCT	,
on	PRON	on
s'	PRON	se
y	PRON	y
attendait	VERB	attendre
un	DET	un
peu	ADV	peu
;	PUNCT	;
on	PRON	on
fait	VERB	faire
contre	ADP	contre
fortune	NOUN	fortune
bon	ADJ	bon
cœur	NOUN	cœur
,	PUNCT	,
et	CONJ	et
l'	PRON	la|le
on	PRON	on
continue	VERB	continuer
à	ADP	à
cheminer	VERB	cheminer
.	PUNCT	.
<EOS>	<EOS>	<EOS>
On	PRON	on
se	PRON	se
flatte	VERB	flatter
vaguement	ADV	vaguement
qu'	CONJ	que
il	PRON	il
en	PRON	en
passera	VERB	passer
encore	ADV	encore
une	NUM	un
,	PUNCT	,
et	CONJ	et
,	PUNCT	,
soutenu	VERB	soutenir
par	ADP	par
cette	PRON	ce
illusion	NOUN	illusion
,	PUNCT	,
on	PRON	on
finit	VERB	finir
par	ADP	par
arriver	VERB	arriver
pédestrement	ADV	pédestrement
au	ADP	au
logis	NOUN	logis
sans	ADP	sans
trop	ADV	trop
s'	PRON	se
apercevoir	VERB	apercevoir
de	ADP	de
la	DET	le
fatigue	NOUN	fatigue
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Le	DET	le
pis	NOUN	pi|pis
,	PUNCT	,
c'	PRON	ce
est	VERB	être
de	ADP	de
se	PRON	se
présenter	VERB	présenter
à	ADP	à
la	DET	le
station	NOUN	station
,	PUNCT	,
tête	NOUN	tête
de	ADP	de
ligne	NOUN	ligne
,	PUNCT	,
juste	ADJ	juste
au	ADP	au
moment	NOUN	moment
où	PRON	où
vient	VERB	venir
de	ADP	de
se	PRON	se
remplir	VERB	remplir
l'	DET	le
unique	ADJ	unique
omnibus	NOUN	omnibus
en	ADP	en
partance	NOUN	partance
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Pas	ADV	pas
moyen	ADJ	moyen
de	ADP	de
s'	PRON	se
y	PRON	y
tromper	VERB	tromper
;	PUNCT	;
c'	PRON	ce
est	VERB	être
bien	ADV	bien
le	DET	le
dernier	ADJ	dernier
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Le	DET	le
préposé	NOUN	préposé
qui	PRON	qui
tourne	VERB	tourner
la	DET	le
manivelle	NOUN	manivelle
pour	ADP	pour
fermer	VERB	fermer
la	DET	le
devanture	NOUN	devanture
du	ADP	du
bureau	NOUN	bureau
vous	PRON	vous
a	VERB	avoir
répondu	VERB	répondre
qu'	CONJ	que
il	PRON	il
n'	ADV	ne
y	PRON	y
en	PRON	en
a	VERB	avoir
plus	ADV	plus
d'	ADP	de
autre	ADJ	autre
,	PUNCT	,
et	CONJ	et
les	DET	le
voyageurs	NOUN	voyageur
qui	PRON	qui
vous	PRON	vous
ont	VERB	avoir
devancé	VERB	devancer
vous	PRON	vous
rient	VERB	rire
au	ADP	au
nez	NOUN	nez
quand	CONJ	quand
vous	PRON	vous
leur	PRON	lui
demandez	VERB	demander
poliment	ADV	poliment
s'	CONJ	si
il	PRON	il
ne	ADV	ne
reste	VERB	rester
plus	ADV	plus
une	DET	un
seule	ADJ	seul
petite	ADJ	petit
place	NOUN	place
.	PUNCT	.
<EOS>	<EOS>	<EOS>
L'	DET	le
arrêt	NOUN	arrêt
est	VERB	être
sans	ADP	sans
appel	NOUN	appel
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Vous	PRON	vous
n'	ADV	ne
avez	VERB	avoir
plus	ADV	plus
d'	ADP	de
autre	ADJ	autre
moyen	NOUN	moyen
de	ADP	de
transport	NOUN	transport
que	CONJ	que
vos	PRON	votre
jambes	NOUN	jambe
,	PUNCT	,
et	CONJ	et
il	PRON	il
faudra	VERB	falloir
qu'	CONJ	que
elles	PRON	elle
vous	PRON	vous
portent	VERB	porter
jusqu'	ADP	jusque
à	ADP	à
destination	NOUN	destination
,	PUNCT	,
car	CONJ	car
vous	PRON	vous
ne	ADV	ne
le	PRON	le
rattraperez	VERB	rattraper
pas	ADV	pas
en	ADP	en
route	NOUN	route
,	PUNCT	,
ce	PRON	ce
maudit	VERB	maudire
véhicule	NOUN	véhicule
sur	ADP	sur
lequel	PRON	lequel
vous	PRON	vous
comptiez	VERB	compter
pour	ADP	pour
éviter	VERB	éviter
une	DET	un
longue	ADJ	longue
étape	NOUN	étape
.	PUNCT	.
<EOS>	<EOS>	<EOS>
C'	PRON	ce
est	VERB	être
ainsi	ADV	ainsi
qu'	CONJ	que
un	DET	un
soir	NOUN	soir
de	ADP	de
cet	PRON	ce
hiver	NOUN	hiver
,	PUNCT	,
à	ADP	à
minuit	NOUN	minuit
moins	ADV	moins
un	DET	un
quart	NOUN	quart
,	PUNCT	,
au	ADP	au
coin	NOUN	coin
du	ADP	du
boulevard	NOUN	boulevard
Saint-Germain	NOUN	saint-germain
et	CONJ	et
de	ADP	de
la	DET	le
rue	NOUN	rue
du	ADP	du
Cardinal-Lemoine	NOUN	cardinal-lemoine
,	PUNCT	,
à	ADP	à
l'	DET	le
instant	NOUN	instant
précis	ADJ	précis
où	PRON	où
le	DET	le
cocher	NOUN	cocher
de	ADP	de
l'	DET	le
omnibus	NOUN	omnibus
vert	ADJ	vert
qui	PRON	qui
va	VERB	aller
de	ADP	de
la	DET	le
Halle	NOUN	halle
aux	ADP	au
vins	NOUN	vin
à	ADP	à
la	DET	le
place	NOUN	place
Pigalle	NOUN	pigalle
grimpait	VERB	grimper
sur	ADP	sur
son	PRON	son
siège	NOUN	siège
,	PUNCT	,
une	DET	un
femme	NOUN	femme
arriva	VERB	arriver
tout	ADV	tout
essoufflée	VERB	essouffler
,	PUNCT	,
une	DET	un
femme	NOUN	femme
convenablement	ADV	convenablement
vêtue	VERB	vêtir
,	PUNCT	,
et	CONJ	et
encore	ADV	encore
jeune	ADJ	jeune
,	PUNCT	,
autant	ADV	autant
qu'	CONJ	que
on	PRON	on
en	PRON	en
pouvait	VERB	pouvoir
juger	VERB	juger
à	ADP	à
sa	PRON	son
tournure	NOUN	tournure
,	PUNCT	,
car	CONJ	car
une	DET	un
épaisse	ADJ	épais
voilette	NOUN	voilette
lui	PRON	lui
cachait	VERB	cacher
le	DET	le
visage	NOUN	visage
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Elle	PRON	elle
venait	VERB	venir
du	ADP	du
côté	NOUN	côté
du	ADP	du
Jardin	NOUN	jardin
des	ADP	du
Plantes	NOUN	plantes
,	PUNCT	,
par	ADP	par
le	DET	le
quai	NOUN	quai
Saint-Bernard	NOUN	saint-bernard
,	PUNCT	,
et	CONJ	et
elle	PRON	elle
avait	VERB	avoir
dû	VERB	devoir
courir	VERB	courir
assez	ADV	assez
longtemps	ADV	longtemps
,	PUNCT	,
car	CONJ	car
elle	PRON	elle
était	VERB	être
hors	ADP	hors
d'	ADP	de
haleine	NOUN	haleine
et	CONJ	et
elle	PRON	elle
eut	VERB	avoir
quelque	PRON	quelque
peine	NOUN	peine
à	ADP	à
articuler	VERB	articuler
la	DET	le
question	NOUN	question
que	CONJ	que
les	DET	le
retardataires	NOUN	retardataire
adressent	VERB	adresser
avec	ADP	avec
anxiété	NOUN	anxiété
à	ADP	à
l'	DET	le
employé	NOUN	employé
chargé	VERB	charger
de	ADP	de
donner	VERB	donner
le	DET	le
signal	NOUN	signal
du	ADP	du
départ	NOUN	départ
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Tout	PRON	tout
est	VERB	être
plein	ADJ	plein
,	PUNCT	,
Madame	NOUN	madame
,	PUNCT	,
et	CONJ	et
il	PRON	il
n'	ADV	ne
y	PRON	y
a	VERB	avoir
plus	ADV	plus
rien	ADV	rien
après	ADV	après
,	PUNCT	,
lui	PRON	lui
répondit	VERB	répondre
le	DET	le
conducteur	NOUN	conducteur
qui	PRON	qui
était	VERB	être
occupé	VERB	occuper
à	ADP	à
faire	VERB	faire
viser	VERB	viser
sa	PRON	son
feuille	NOUN	feuille
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Ah	X	ah
!	PUNCT	!
<EOS>	<EOS>	<EOS>
mon	PRON	mon
Dieu	NOUN	dieu
,	PUNCT	,
murmura-t-elle	NOUN	murmura-t-elle
,	PUNCT	,
et	CONJ	et
moi	PRON	moi
qui	PRON	qui
vais	VERB	aller
à	ADP	à
Montmartre	NOUN	montmartre
!	PUNCT	!
<EOS>	<EOS>	<EOS>
Je	PRON	je
n'	ADV	ne
y	PRON	y
arriverai	VERB	arriver
jamais	ADV	jamais
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Et	CONJ	et
en	ADP	en
vérité	NOUN	vérité
,	PUNCT	,
à	ADP	à
cette	PRON	ce
heure	NOUN	heure
et	CONJ	et
en	ADP	en
cette	PRON	ce
saison	NOUN	saison
,	PUNCT	,
un	DET	un
voyage	NOUN	voyage
à	ADP	à
pied	NOUN	pied
de	ADP	de
quatre	NUM	quatre
à	ADP	à
cinq	NUM	cinq
kilomètres	NOUN	kilomètre
pouvait	VERB	pouvoir
bien	ADV	bien
effrayer	VERB	effrayer|effrayer
une	DET	un
personne	NOUN	personne
appartenant	VERB	appartenir
au	ADP	au
sexe	NOUN	sexe
faible	ADJ	faible
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Il	PRON	il
faisait	VERB	faire
un	DET	un
froid	NOUN	froid
sec	ADJ	sec
et	CONJ	et
un	DET	un
vent	NOUN	vent
du	ADP	du
nord	NOUN	nord
qui	PRON	qui
rendait	VERB	rendre
ce	PRON	ce
froid	NOUN	froid
encore	ADV	encore
plus	ADV	plus
piquant	ADJ	piquant
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Il	PRON	il
y	PRON	y
avait	VERB	avoir
de	ADP	de
la	DET	le
neige	NOUN	neige
dans	ADP	dans
l'	DET	le
air	NOUN	air
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Les	DET	le
rues	NOUN	rue
de	ADP	de
ce	PRON	ce
quartier	NOUN	quartier
étaient	VERB	être
désertes	ADJ	désert
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Pas	ADV	pas
un	DET	un
passant	NOUN	passant
sur	ADP	sur
les	DET	le
larges	ADJ	large
trottoirs	NOUN	trottoir
,	PUNCT	,
pas	ADV	pas
un	DET	un
fiacre	NOUN	fiacre
à	ADP	à
l'	DET	le
horizon	NOUN	horizon
.	PUNCT	.
<EOS>	<EOS>	<EOS>
L'	DET	le
intérieur	NOUN	intérieur
de	ADP	de
l'	DET	le
omnibus	NOUN	omnibus
était	VERB	être
complet	ADJ	complet
,	PUNCT	,
mais	CONJ	mais
personne	ADV	personne
n'	ADV	ne
avait	VERB	avoir
osé	VERB	oser
braver	VERB	braver
la	DET	le
température	NOUN	température
en	ADP	en
montant	NOUN	montant
sur	ADP	sur
l'	DET	le
impériale	ADJ	impérial
,	PUNCT	,
où	PRON	où
pour	ADP	pour
trois	NUM	trois
sous	ADP	sous
on	PRON	on
était	VERB	être
à	ADP	à
peu	ADV	peu
près	ADV	près
sûr	ADJ	sûr
d'	ADP	de
attraper	VERB	attraper
un	DET	un
gros	ADJ	gros
rhume	NOUN	rhume
.	PUNCT	.
<EOS>	<EOS>	<EOS>
La	DET	le
dame	NOUN	dame
leva	VERB	lever
les	DET	le
yeux	NOUN	œil
vers	ADP	vers
ces	PRON	ce
places	NOUN	place
en	ADP	en
l'	DET	le
air	NOUN	air
,	PUNCT	,
comme	CONJ	comme
disent	VERB	dire
les	DET	le
conducteurs	NOUN	conducteur
,	PUNCT	,
et	CONJ	et
il	PRON	il
fallait	VERB	falloir
qu'	CONJ	que
elle	PRON	elle
eût	VERB	avoir
un	DET	un
bien	ADV	bien
vif	ADJ	vif
désir	NOUN	désir
de	ADP	de
profiter	VERB	profiter
du	ADP	du
dernier	ADJ	dernier
départ	NOUN	départ
,	PUNCT	,
car	CONJ	car
un	DET	un
geste	NOUN	geste
qui	PRON	qui
lui	PRON	lui
échappa	VERB	échapper
indiquait	VERB	indiquer
clairement	ADV	clairement
qu'	CONJ	que
elle	PRON	elle
regrettait	VERB	regretter
de	ADP	de
ne	ADV	ne
pouvoir	VERB	pouvoir
se	PRON	se
hisser	VERB	hisser
sur	ADP	sur
le	DET	le
toit	NOUN	toit
en	ADP	en
dépit	NOUN	dépit
de	ADP	de
la	DET	le
bise	NOUN	bise
et	CONJ	et
de	ADP	de
la	DET	le
gelée	NOUN	gelée
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Puis	ADV	puis
,	PUNCT	,
sachant	VERB	savoir
bien	ADV	bien
que	CONJ	que
cette	PRON	ce
ascension	NOUN	ascension
n'	ADV	ne
est	VERB	être
pas	ADV	pas
permise	VERB	permettre
aux	ADP	au
dames	NOUN	dame
et	CONJ	et
que	CONJ	que
les	DET	le
employés	NOUN	employé
ne	ADV	ne
transigent	VERB	transiger
pas	ADV	pas
avec	ADP	avec
la	DET	le
consigne	NOUN	consigne
,	PUNCT	,
elle	PRON	elle
avança	VERB	avancer
la	DET	le
tête	NOUN	tête
dans	ADP	dans
la	DET	le
longue	ADJ	longue
voiture	NOUN	voiture
où	PRON	où
il	PRON	il
n'	ADV	ne
y	PRON	y
avait	VERB	avoir
plus	ADV	plus
de	ADP	de
place	NOUN	place
pour	ADP	pour
elle	PRON	elle
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Sans	ADP	sans
doute	NOUN	doute
,	PUNCT	,
elle	PRON	elle
ne	ADV	ne
désespérait	VERB	désespérer
pas	ADV	pas
d'	ADP	de
apitoyer	VERB	apitoyer
sur	ADP	sur
sa	PRON	son
situation	NOUN	situation
quelque	PRON	quelque
galant	NOUN	galant
voyageur	ADJ	voyageur
qui	PRON	qui
lui	PRON	lui
céderait	VERB	céder
son	PRON	son
droit	NOUN	droit
de	ADP	de
premier	NUM	premier
occupant	NOUN	occupant
.	PUNCT	.
<EOS>	<EOS>	<EOS>
C'	PRON	ce
était	VERB	être
une	DET	un
chance	NOUN	chance
bien	ADV	bien
faible	ADJ	faible
,	PUNCT	,
car	CONJ	car
il	PRON	il
n'	ADV	ne
y	PRON	y
avait	VERB	avoir
guère	ADV	guère
là	ADV	là
que	CONJ	que
des	ADP	du
voyageuses	NOUN	voyageur
,	PUNCT	,
et	CONJ	et
les	DET	le
femmes	NOUN	femme
n'	ADV	ne
abandonnent	VERB	abandonner
pas	ADV	pas
volontiers	ADV	volontiers
un	DET	un
privilège	NOUN	privilège
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Elle	PRON	elle
eut	VERB	avoir
pourtant	ADV	pourtant
le	DET	le
bonheur	NOUN	bonheur
très	ADV	très
inattendu	ADJ	inattendu
d'	ADP	de
intéresser	VERB	intéresser
quelqu'un	PRON	quelqu'un
à	ADP	à
son	PRON	son
sort	NOUN	sort
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Un	DET	un
monsieur	NOUN	monsieur
assis	VERB	asseoir
tout	ADV	tout
au	ADP	au
fond	NOUN	fond
se	PRON	se
leva	VERB	lever
et	CONJ	et
se	PRON	se
coula	VERB	couler
jusqu'	ADP	jusque
à	ADP	à
la	DET	le
sortie	NOUN	sortie
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Montez	VERB	monter
,	PUNCT	,
Madame	NOUN	madame
,	PUNCT	,
dit-il	NOUN	dit-il
en	ADP	en
sautant	VERB	sauter
lestement	ADV	lestement
sur	ADP	sur
le	DET	le
macadam	NOUN	macadam
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Oh	X	oh
!	PUNCT	!
<EOS>	<EOS>	<EOS>
Monsieur	NOUN	monsieur
,	PUNCT	,
vous	PRON	vous
êtes	VERB	être
trop	ADV	trop
bon	ADJ	bon
,	PUNCT	,
et	CONJ	et
je	PRON	je
ne	ADV	ne
veux	VERB	vouloir
pas	ADV	pas
abuser	VERB	abuser
de	ADP	de
votre	PRON	votre
complaisance	NOUN	complaisance
,	PUNCT	,
s'	PRON	se
écria	VERB	écrier
la	DET	le
dame	NOUN	dame
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Pas	ADV	pas
du	ADP	du
tout	NOUN	tout
!	PUNCT	!
<EOS>	<EOS>	<EOS>
pas	ADV	pas
du	ADP	du
tout	NOUN	tout
!	PUNCT	!
<EOS>	<EOS>	<EOS>
ne	ADV	ne
craignez	VERB	craindre
rien	ADV	rien
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Je	PRON	je
vais	VERB	aller
me	PRON	me
caser	VERB	caser
là-haut	ADV	là-haut
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Il	PRON	il
ne	ADV	ne
fait	VERB	faire
pas	ADV	pas
chaud	ADJ	chaud
,	PUNCT	,
mais	CONJ	mais
j'	PRON	je
ai	VERB	avoir
la	DET	le
peau	NOUN	peau
dure	ADJ	dur
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Vraiment	ADV	vraiment
,	PUNCT	,
Monsieur	NOUN	monsieur
,	PUNCT	,
je	PRON	je
ne	ADV	ne
sais	VERB	savoir
comment	ADV	comment
vous	PRON	vous
remercier	VERB	remercier
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Il	PRON	il
n'	ADV	ne
y	PRON	y
a	VERB	avoir
pas	ADV	pas
de	ADP	de
quoi	PRON	quoi
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Ça	PRON	cela
n'	ADV	ne
en	PRON	en
vaut	VERB	valoir
pas	ADV	pas
la	DET	le
peine	NOUN	peine
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Allons	VERB	aller
,	PUNCT	,
Madame	NOUN	madame
,	PUNCT	,
allons	VERB	aller
,	PUNCT	,
s'	PRON	se
il	PRON	il
vous	PRON	vous
plaît	VERB	plaire
,	PUNCT	,
dit	VERB	dire
l'	DET	le
employé	NOUN	employé
;	PUNCT	;
nous	PRON	nous
partons	VERB	partir
.	PUNCT	.
<EOS>	<EOS>	<EOS>
La	DET	le
dame	NOUN	dame
avait	VERB	avoir
déjà	ADV	déjà
un	DET	un
pied	NOUN	pied
sur	ADP	sur
la	DET	le
marche	NOUN	marche
de	ADP	de
l'	DET	le
escalier	NOUN	escalier
,	PUNCT	,
et	CONJ	et
elle	PRON	elle
ne	ADV	ne
se	PRON	se
fit	VERB	faire
pas	ADV	pas
prier	VERB	prier
davantage	ADV	davantage
;	PUNCT	;
mais	CONJ	mais
,	PUNCT	,
au	ADP	au
lieu	NOUN	lieu
de	ADP	de
s'	PRON	se
appuyer	VERB	appuyer
sur	ADP	sur
le	DET	le
conducteur	NOUN	conducteur
pour	ADP	pour
monter	VERB	monter
,	PUNCT	,
elle	PRON	elle
accepta	VERB	accepter
l'	DET	le
aide	NOUN	aide
que	PRON	que
lui	PRON	lui
offrit	VERB	offrir
gracieusement	ADV	gracieusement
l'	DET	le
homme	NOUN	homme
qui	PRON	qui
venait	VERB	venir
de	ADP	de
lui	PRON	lui
rendre	VERB	rendre
service	NOUN	service
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Elle	PRON	elle
mit	VERB	mettre
sa	PRON	son
main	NOUN	main
dans	ADP	dans
la	DET	le
sienne	PRON	sien
,	PUNCT	,
et	CONJ	et
elle	PRON	elle
l'	PRON	la|le
y	PRON	y
laissa	VERB	laisser
peut-être	ADV	peut-être
quelques	PRON	quelque
secondes	VERB	seconder
de	ADP	de
plus	ADV	plus
qu'	CONJ	que
il	PRON	il
n'	ADV	ne
était	VERB	être
nécessaire	ADJ	nécessaire
.	PUNCT	.
<EOS>	<EOS>	<EOS>
C'	PRON	ce
était	VERB	être
bien	ADV	bien
le	DET	le
moins	ADV	moins
qu'	CONJ	que
elle	PRON	elle
pût	VERB	pouvoir
faire	VERB	faire
pour	ADP	pour
un	DET	un
monsieur	NOUN	monsieur
si	ADV	si
poli	VERB	polir
,	PUNCT	,
et	CONJ	et
ce	PRON	ce
contact	NOUN	contact
n'	ADV	ne
avait	VERB	avoir
rien	ADV	rien
de	ADP	de
compromettant	VERB	compromettre
,	PUNCT	,
car	CONJ	car
ils	PRON	il
étaient	VERB	être
gantés	VERB	ganter
tous	PRON	tout
les	DET	le
deux	NUM	deux
;	PUNCT	;
ils	PRON	il
portaient	VERB	porter
de	ADP	de
gros	ADJ	gros
gants	NOUN	gant
fourrés	ADJ	fourré
dont	PRON	dont
la	DET	le
peau	NOUN	peau
avait	VERB	avoir
l'	DET	le
épaisseur	NOUN	épaisseur
d'	ADP	de
une	DET	un
cuirasse	NOUN	cuirasse
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Le	DET	le
monsieur	NOUN	monsieur
qui	PRON	qui
venait	VERB	venir
de	ADP	de
céder	VERB	céder
sa	PRON	son
place	NOUN	place
n'	ADV	ne
était	VERB	être
pourtant	ADV	pourtant
ni	CONJ	ni
très	ADV	très
joli	ADJ	joli
,	PUNCT	,
ni	CONJ	ni
très	ADV	très
jeune	ADJ	jeune
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Il	PRON	il
pouvait	VERB	pouvoir
avoir	VERB	avoir
quarante	NUM	quarante
ans	NOUN	an
et	CONJ	et
même	ADV	même
davantage	ADV	davantage
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Sa	PRON	son
moustache	NOUN	moustache
et	CONJ	et
ses	PRON	son
favoris	ADJ	favori
coupés	NOUN	coupé
militairement	ADV	militairement
grisonnaient	VERB	grisonner
très	ADV	très
fort	ADJ	fort
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Il	PRON	il
portait	VERB	porter
un	DET	un
paletot	NOUN	paletot
qui	PRON	qui
avait	VERB	avoir
dû	VERB	devoir
être	VERB	être
acheté	VERB	acheter
chez	ADP	chez
un	DET	un
confectionneur	NOUN	confectionneur
à	ADP	à
bon	ADJ	bon
marché	NOUN	marché
,	PUNCT	,
et	CONJ	et
un	DET	un
chapeau	NOUN	chapeau
bas	ADJ	bas
de	ADP	de
forme	NOUN	forme
,	PUNCT	,
en	ADP	en
feutre	NOUN	feutre
dur	ADJ	dur
,	PUNCT	,
le	DET	le
chapeau	NOUN	chapeau
d'	ADP	de
un	DET	un
indépendant	NOUN	indépendant
qui	PRON	qui
ne	ADV	ne
se	PRON	se
pique	VERB	piquer
pas	ADV	pas
de	ADP	de
suivre	VERB	suivre
les	DET	le
modes	NOUN	mode
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Il	PRON	il
avait	VERB	avoir
d'	ADP	de
ailleurs	ADV	ailleurs
des	ADP	du
traits	NOUN	trait
assez	ADV	assez
réguliers	ADJ	régulier
,	PUNCT	,
mais	CONJ	mais
durs	ADJ	dur
,	PUNCT	,
des	ADP	du
traits	NOUN	trait
taillés	VERB	tailler
à	ADP	à
coups	NOUN	coup
de	ADP	de
hache	NOUN	hache
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Il	PRON	il
grimpa	VERB	grimper
sur	ADP	sur
l'	DET	le
impériale	NOUN	impérial
avec	ADP	avec
une	DET	un
agilité	NOUN	agilité
remarquable	ADJ	remarquable
,	PUNCT	,
et	CONJ	et
il	PRON	il
prit	VERB	prendre
position	NOUN	position
à	ADP	à
l'	DET	le
entrée	NOUN	entrée
de	ADP	de
la	DET	le
première	NUM	premier
banquette	NOUN	banquette
,	PUNCT	,
tout	ADV	tout
près	ADV	près
du	ADP	du
marchepied	NOUN	marchepied
qui	PRON	qui
sert	VERB	servir
à	ADP	à
descendre	VERB	descendre
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Pendant	ADP	pendant
qu'	CONJ	que
