Prologue	NOUN	prologue
L'	DET	le
Indien	NOUN	indien
fixa	VERB	fixer
un	DET	un
regard	NOUN	regard
féroce	ADJ	féroce
sur	ADP	sur
le	DET	le
Cœur-Loyal	NOUN	cœur-loyal
et	CONJ	et
Belhumeur	NOUN	belhumeur
qui	PRON	qui
,	PUNCT	,
pas	ADV	pas
plus	ADV	plus
que	CONJ	que
les	DET	le
autres	ADJ	autre
,	PUNCT	,
ne	ADV	ne
soupçonnaient	VERB	soupçonner
d'	ADP	de
où	PRON	où
venait	VERB	venir
cette	PRON	ce
panique	NOUN	panique
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Prenez	VERB	prendre
garde	NOUN	garde
que	CONJ	que
ces	PRON	ce
deux	NUM	deux
visages	NOUN	visage
pâles	ADJ	pâle
ne	ADV	ne
s'	PRON	se
échappent	VERB	échapper
,	PUNCT	,
nous	PRON	nous
sommes	VERB	sommer|être
trahis	VERB	trahir
,	PUNCT	,
dit-il	NOUN	dit-il
d'	ADP	de
une	DET	un
voix	NOUN	voix
entrecoupée	VERB	entrecouper
et	CONJ	et
haletante	ADJ	haletant
à	ADP	à
cause	NOUN	cause
de	ADP	de
la	DET	le
rapidité	NOUN	rapidité
avec	ADP	avec
laquelle	PRON	lequel
il	PRON	il
était	VERB	être
venu	VERB	venir
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Que	CONJ	que
mon	PRON	mon
frère	NOUN	frère
s'	PRON	se
explique	VERB	expliquer
plus	ADV	plus
clairement	ADV	clairement
,	PUNCT	,
ordonna	VERB	ordonner
la	DET	le
Tête-d'Aigle	NOUN	tête-d'aigle
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Tous	PRON	tout
les	DET	le
trappeurs	NOUN	trappeur
blancs	ADJ	blanc
,	PUNCT	,
les	DET	le
Longs	NOUN	long
Couteaux	NOUN	couteaux
de	ADP	de
l'	DET	le
Ouest	NOUN	ouest
sont	VERB	être
réunis	VERB	réunir
,	PUNCT	,
ils	PRON	il
forment	VERB	former
un	DET	un
détachement	NOUN	détachement
de	ADP	de
guerre	NOUN	guerre
de	ADP	de
près	ADV	près
de	ADP	de
cent	NUM	cent
hommes	NOUN	homme
,	PUNCT	,
ils	PRON	il
s'	PRON	se
avancent	VERB	avancer
en	ADP	en
se	PRON	se
développant	VERB	développer
de	ADP	de
façon	NOUN	façon
à	ADP	à
investir	VERB	investir
le	DET	le
camp	NOUN	camp
de	ADP	de
tous	PRON	tout
les	DET	le
côtés	NOUN	côté
à	ADP	à
la	DET	le
fois	NOUN	fois
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Êtes	VERB	être
-vous	PRON	vous
sûr	ADJ	sûr
que	CONJ	que
ces	PRON	ce
chasseurs	NOUN	chasseur
viennent	VERB	venir
en	ADP	en
ennemis	NOUN	ennemi
?	PUNCT	?
<EOS>	<EOS>	<EOS>
dit	VERB	dire
encore	ADV	encore
le	DET	le
chef	NOUN	chef
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Comment	ADV	comment
en	PRON	en
serait-il	VERB	serait-il
autrement	ADV	autrement
?	PUNCT	?
<EOS>	<EOS>	<EOS>
répondit	VERB	répondre
le	DET	le
guerrier	NOUN	guerrier
indien	ADJ	indien
,	PUNCT	,
ils	PRON	il
rampent	VERB	ramper
comme	ADV	comme
des	ADP	du
serpents	NOUN	serpent
dans	ADP	dans
les	DET	le
hautes	ADJ	haut
herbes	NOUN	herbe
,	PUNCT	,
le	DET	le
fusil	NOUN	fusil
en	ADP	en
avant	NOUN	avant
et	CONJ	et
le	DET	le
couteau	NOUN	couteau
à	ADP	à
scalper	VERB	scalper
entre	ADP	entre
les	DET	le
dents	NOUN	dent
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Chef	NOUN	chef
,	PUNCT	,
nous	PRON	nous
sommes	VERB	sommer|être
trahis	VERB	trahir
,	PUNCT	,
ces	PRON	ce
deux	NUM	deux
hommes	NOUN	homme
ont	VERB	avoir
été	VERB	être
envoyés	VERB	envoyer
au	ADP	au
milieu	NOUN	milieu
de	ADP	de
nous	PRON	nous
afin	CONJ	afin
d'	ADP	de
endormir	VERB	endormir
notre	PRON	notre
vigilance	NOUN	vigilance
.	PUNCT	.
<EOS>	<EOS>	<EOS>
La	DET	le
Tête-d'Aigle	NOUN	tête-d'aigle
et	CONJ	et
le	DET	le
Cœur-Loyal	NOUN	cœur-loyal
échangèrent	VERB	échanger
un	DET	un
sourire	NOUN	sourire
d'	ADP	de
une	DET	un
expression	NOUN	expression
indéfinissable	ADJ	indéfinissable
,	PUNCT	,
et	CONJ	et
qui	PRON	qui
fut	VERB	être
une	DET	un
énigme	NOUN	énigme
pour	CONJ	pour
d'	ADP	de
autres	ADJ	autre
que	CONJ	que
pour	ADP	pour
eux	PRON	eux
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Le	DET	le
chef	NOUN	chef
comanche	NOUN	comanche
se	PRON	se
tourna	VERB	tourner
vers	ADP	vers
l'	DET	le
Indien	NOUN	indien
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Vous	PRON	vous
avez	VERB	avoir
vu	VERB	voir
,	PUNCT	,
lui	PRON	lui
demanda-t-il	NOUN	demanda-t-il
,	PUNCT	,
celui	PRON	celui
qui	PRON	qui
marche	VERB	marcher
devant	ADP	devant
les	DET	le
chasseurs	NOUN	chasseur
?	PUNCT	?
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Oui	X	oui
,	PUNCT	,
je	PRON	je
l'	PRON	la|le
ai	VERB	avoir
vu	VERB	voir
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Et	CONJ	et
c'	PRON	ce
est	VERB	être
Amick	NOUN	amick
--	PUNCT	--
l'	DET	le
Élan-Noir	NOUN	élan-noir
--	PUNCT	--
le	DET	le
premier	NUM	premier
gardien	NOUN	gardien
des	ADP	du
trappes	NOUN	trappe
du	ADP	du
Cœur-Loyal	NOUN	cœur-loyal
?	PUNCT	?
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Quel	PRON	quel
autre	ADJ	autre
pourrait	VERB	pouvoir
-ce	PRON	ce
être	NOUN	être
?	PUNCT	?
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Bien	ADV	bien
,	PUNCT	,
retirez	VERB	retirer
-vous	PRON	vous
,	PUNCT	,
dit	VERB	dire
le	DET	le
guerrier	NOUN	guerrier
en	ADP	en
congédiant	VERB	congédier
le	DET	le
messager	NOUN	messager
d'	ADP	de
un	DET	un
signe	NOUN	signe
de	ADP	de
tête	NOUN	tête
,	PUNCT	,
puis	ADV	puis
s'	PRON	se
adressant	VERB	adresser
au	ADP	au
chasseur	NOUN	chasseur
:	PUNCT	:
--	PUNCT	--
Que	PRON	que
faut-il	VERB	faut-il
faire	VERB	faire
?	PUNCT	?
<EOS>	<EOS>	<EOS>
lui	PRON	lui
demanda-t-il	NOUN	demanda-t-il
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Rien	NOUN	rien
,	PUNCT	,
répondit	VERB	répondre
le	DET	le
Cœur-Loyal	NOUN	cœur-loyal
,	PUNCT	,
ceci	PRON	ceci
me	PRON	me
regarde	VERB	regarder
,	PUNCT	,
que	CONJ	que
mon	PRON	mon
frère	NOUN	frère
me	PRON	me
laisse	VERB	laisser
agir	VERB	agir
seul	ADJ	seul
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Mon	PRON	mon
frère	NOUN	frère
est	VERB	être
le	DET	le
maître	NOUN	maître
!	PUNCT	!
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Je	PRON	je
vais	VERB	aller
à	ADP	à
la	DET	le
rencontre	NOUN	rencontre
des	ADP	du
chasseurs	NOUN	chasseur
,	PUNCT	,
que	CONJ	que
la	DET	le
Tête-d'Aigle	NOUN	tête-d'aigle
retienne	VERB	retenir
jusqu'	ADP	jusque
à	ADP	à
mon	PRON	mon
retour	NOUN	retour
ses	PRON	son
jeunes	ADJ	jeune
hommes	NOUN	homme
dans	ADP	dans
le	DET	le
camp	NOUN	camp
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Cela	PRON	cela
sera	VERB	être
fait	VERB	faire
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Le	DET	le
Cœur-Loyal	NOUN	cœur-loyal
jeta	VERB	jeter
son	PRON	son
fusil	NOUN	fusil
sur	ADP	sur
l'	DET	le
épaule	NOUN	épaule
,	PUNCT	,
donna	VERB	donner
une	DET	un
poignée	NOUN	poignée
de	ADP	de
main	NOUN	main
à	ADP	à
Belhumeur	NOUN	belhumeur
,	PUNCT	,
sourit	VERB	sourire
au	ADP	au
chef	NOUN	chef
comanche	NOUN	comanche
et	CONJ	et
se	PRON	se
dirigea	VERB	diriger
vers	ADP	vers
la	DET	le
forêt	NOUN	forêt
de	ADP	de
ce	PRON	ce
pas	NOUN	pas
assuré	VERB	assurer
et	CONJ	et
tranquille	ADJ	tranquille
à	ADP	à
la	DET	le
fois	NOUN	fois
,	PUNCT	,
qui	PRON	qui
lui	PRON	lui
était	VERB	être
habituel	ADJ	habituel
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Il	PRON	il
disparut	VERB	disparaître
bientôt	ADV	bientôt
au	ADP	au
milieu	NOUN	milieu
des	ADP	du
arbres	NOUN	arbre
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Hum	X	hum
!	PUNCT	!
<EOS>	<EOS>	<EOS>
fit	VERB	faire
Belhumeur	NOUN	belhumeur
en	ADP	en
allumant	VERB	allumer
sa	PRON	son
pipe	NOUN	pipe
indienne	ADJ	indien
et	CONJ	et
s'	PRON	se
adressant	VERB	adresser
à	ADP	à
la	DET	le
Tête-d'Aigle	NOUN	tête-d'aigle
,	PUNCT	,
vous	PRON	vous
voyez	VERB	voir
,	PUNCT	,
chef	NOUN	chef
,	PUNCT	,
que	CONJ	que
dans	ADP	dans
ce	PRON	ce
monde	NOUN	monde
ce	PRON	ce
n'	ADV	ne
est	VERB	être
souvent	ADV	souvent
pas	ADV	pas
une	DET	un
maladroite	ADJ	maladroit
spéculation	NOUN	spéculation
que	CONJ	que
de	ADP	de
se	PRON	se
laisser	VERB	laisser
guider	VERB	guider
par	ADP	par
son	PRON	son
cœur	NOUN	cœur
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Et	CONJ	et
satisfait	VERB	satisfaire
outre	ADP	outre
mesure	NOUN	mesure
de	ADP	de
cette	PRON	ce
boutade	NOUN	boutade
philosophique	ADJ	philosophique
,	PUNCT	,
qui	PRON	qui
lui	PRON	lui
paraissait	VERB	paraître
pleine	ADJ	plein
d'	ADP	de
à-propos	NOUN	à-propos
,	PUNCT	,
le	DET	le
Canadien	NOUN	canadien
s'	PRON	se
enveloppa	VERB	envelopper
d'	ADP	de
un	DET	un
épais	ADJ	épais
nuage	NOUN	nuage
de	ADP	de
fumée	NOUN	fumée
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Sur	ADP	sur
l'	DET	le
ordre	NOUN	ordre
du	ADP	du
chef	NOUN	chef
,	PUNCT	,
toutes	PRON	tout
les	DET	le
sentinelles	NOUN	sentinelle
disséminées	VERB	disséminer
aux	ADP	au
abords	NOUN	abord
du	ADP	du
camp	NOUN	camp
furent	VERB	être
rappelées	VERB	rappeler
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Les	DET	le
Indiens	NOUN	indien
attendaient	VERB	attendre
avec	ADP	avec
anxiété	NOUN	anxiété
le	DET	le
résultat	NOUN	résultat
de	ADP	de
la	DET	le
démarche	NOUN	démarche
tentée	VERB	tenter
par	ADP	par
le	DET	le
Cœur-Loyal	NOUN	cœur-loyal
.	PUNCT	.
<EOS>	<EOS>	<EOS>
II	NUM	ii
--	PUNCT	--
Les	DET	le
pirates	NOUN	pirate
C'	ADJ	c'
était	VERB	être
le	DET	le
soir	NOUN	soir
,	PUNCT	,
à	ADP	à
une	DET	un
distance	NOUN	distance
à	ADP	à
peu	ADV	peu
près	ADV	près
égale	ADJ	égal
du	ADP	du
camp	NOUN	camp
des	ADP	du
Mexicains	NOUN	mexicains
et	CONJ	et
de	ADP	de
celui	PRON	celui
de	ADP	de
Comanches	NOUN	comanches
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Cachés	VERB	cacher
dans	ADP	dans
un	DET	un
ravin	NOUN	ravin
profondément	ADV	profondément
encaissé	VERB	encaisser
entre	ADP	entre
deux	NUM	deux
hautes	ADJ	haut
collines	NOUN	colline
,	PUNCT	,
une	DET	un
quarantaine	NOUN	quarantaine
d'	ADP	de
hommes	NOUN	homme
étaient	VERB	être
réunis	VERB	réunir
autour	ADV	autour
de	ADP	de
plusieurs	PRON	plusieurs
feux	NOUN	feu
,	PUNCT	,
disposés	VERB	disposer
de	ADP	de
façon	NOUN	façon
à	ADP	à
ce	PRON	ce
que	PRON	que
la	DET	le
lueur	NOUN	lueur
des	ADP	du
flammes	NOUN	flamme
ne	ADV	ne
pût	VERB	pouvoir
trahir	VERB	trahir
leur	PRON	leur
présence	NOUN	présence
.	PUNCT	.
<EOS>	<EOS>	<EOS>
L'	DET	le
aspect	NOUN	aspect
étrange	ADJ	étrange
que	PRON	que
présentait	VERB	présenter
cette	PRON	ce
réunion	NOUN	réunion
d'	ADP	de
aventuriers	NOUN	aventurier
aux	ADP	au
traits	NOUN	trait
sombres	ADJ	sombre
,	PUNCT	,
aux	ADP	au
regards	NOUN	regard
farouches	ADJ	farouche
,	PUNCT	,
aux	ADP	au
costumes	VERB	costumer
sordides	ADJ	sordide
et	CONJ	et
bizarres	ADJ	bizarre
,	PUNCT	,
offrait	VERB	offrir
un	DET	un
tableau	NOUN	tableau
digne	ADJ	digne
du	ADP	du
crayon	NOUN	crayon
satirique	ADJ	satirique
de	ADP	de
Callot	NOUN	callot
,	PUNCT	,
ou	CONJ	ou
du	ADP	du
pinceau	NOUN	pinceau
de	ADP	de
Salvator	NOUN	salvator
Rosa	NOUN	rosa
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Ces	PRON	ce
hommes	NOUN	homme
,	PUNCT	,
composé	VERB	composer
hétérogène	ADJ	hétérogène
de	ADP	de
toutes	PRON	tout
les	DET	le
nationalités	NOUN	nationalité
qui	PRON	qui
peuplent	VERB	peupler
les	DET	le
deux	NUM	deux
mondes	NOUN	monde
,	PUNCT	,
depuis	ADP	depuis
le	DET	le
Russe	NOUN	russe
jusqu'	ADP	jusque
au	ADP	au
Chinois	NOUN	chinois
,	PUNCT	,
étaient	VERB	être
la	DET	le
plus	ADV	plus
complète	ADJ	complet
collection	NOUN	collection
de	ADP	de
coquins	NOUN	coquin
qui	PRON	qui
se	PRON	se
puisse	VERB	pouvoir
imaginer	VERB	imaginer
;	PUNCT	;
hommes	NOUN	homme
de	ADP	de
sac	NOUN	sac
et	CONJ	et
de	ADP	de
corde	NOUN	corde
,	PUNCT	,
sans	ADP	sans
foi	NOUN	foi
ni	CONJ	ni
loi	NOUN	loi
,	PUNCT	,
sans	ADP	sans
feu	NOUN	feu
ni	CONJ	ni
lieu	NOUN	lieu
,	PUNCT	,
véritable	ADJ	véritable
rebut	NOUN	rebut
de	ADP	de
la	DET	le
civilisation	NOUN	civilisation
qui	PRON	qui
les	PRON	la|le
avait	VERB	avoir
rejetés	VERB	rejeter
de	ADP	de
son	PRON	son
sein	NOUN	sein
,	PUNCT	,
obligés	VERB	obliger
à	ADP	à
chercher	VERB	chercher
un	DET	un
refuge	NOUN	refuge
au	ADP	au
fond	NOUN	fond
des	ADP	du
prairies	NOUN	prairie
de	ADP	de
l'	DET	le
Ouest	NOUN	ouest
;	PUNCT	;
dans	ADP	dans
ces	PRON	ce
déserts	NOUN	désert
mêmes	ADJ	même
,	PUNCT	,
ils	PRON	il
formaient	VERB	former
bande	NOUN	bande
à	ADP	à
part	NOUN	part
,	PUNCT	,
combattant	VERB	combattre
tantôt	ADV	tantôt
contre	ADP	contre
les	DET	le
chasseurs	NOUN	chasseur
,	PUNCT	,
tantôt	ADV	tantôt
contre	ADP	contre
les	DET	le
Indiens	NOUN	indien
,	PUNCT	,
surpassant	VERB	surpasser
les	DET	le
uns	NOUN	un
et	CONJ	et
les	DET	le
autres	ADJ	autre
en	ADP	en
cruauté	NOUN	cruauté
et	CONJ	et
en	ADP	en
fourberie	NOUN	fourberie
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Ces	PRON	ce
hommes	NOUN	homme
,	PUNCT	,
en	ADP	en
un	DET	un
mot	NOUN	mot
,	PUNCT	,
étaient	VERB	être
ce	PRON	ce
que	PRON	que
l'	DET	le
on	PRON	on
est	VERB	être
convenu	VERB	convenir
de	ADP	de
nommer	VERB	nommer
des	ADP	du
pirates	NOUN	pirate
des	ADP	du
prairies	NOUN	prairie
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Dénomination	NOUN	dénomination
qui	PRON	qui
leur	PRON	lui
convient	VERB	convenir|convier
sous	ADP	sous
tous	PRON	tout
les	DET	le
rapports	NOUN	rapport
,	PUNCT	,
puisque	CONJ	puisque
de	ADP	de
même	ADV	même
que	CONJ	que
leurs	PRON	leur
confrères	NOUN	confrère
de	ADP	de
l'	DET	le
Océan	NOUN	océan
,	PUNCT	,
arborant	VERB	arborer
tous	PRON	tout
les	DET	le
pavillons	NOUN	pavillon
ou	CONJ	ou
plutôt	ADV	plutôt
les	DET	le
foulant	VERB	fouler
tous	PRON	tout
aux	ADP	au
pieds	NOUN	pied
,	PUNCT	,
ils	PRON	il
courent	VERB	courir
sus	ADV	sus
à	ADP	à
tous	PRON	tout
les	DET	le
voyageurs	NOUN	voyageur
qui	PRON	qui
se	PRON	se
hasardent	VERB	hasarder
à	ADP	à
traverser	VERB	traverser
isolément	ADV	isolément
les	DET	le
prairies	NOUN	prairie
,	PUNCT	,
attaquent	VERB	attaquer
et	CONJ	et
dévalisent	VERB	dévaliser
les	DET	le
caravanes	NOUN	caravane
,	PUNCT	,
et	CONJ	et
lorsque	CONJ	lorsque
toute	PRON	tout
autre	ADJ	autre
proie	NOUN	proie
leur	PRON	lui
échappe	VERB	échapper
,	PUNCT	,
ils	PRON	il
s'	PRON	se
embusquent	VERB	embusquer
traîtreusement	ADV	traîtreusement
dans	ADP	dans
les	DET	le
hautes	ADJ	haut
herbes	NOUN	herbe
,	PUNCT	,
pour	ADP	pour
guetter	VERB	guetter
les	DET	le
Indiens	NOUN	indien
qu'	PRON	que
ils	PRON	il
assassinent	VERB	assassiner
afin	CONJ	afin
de	ADP	de
gagner	VERB	gagner
la	DET	le
prime	NOUN	prime
que	CONJ	que
le	DET	le
gouvernement	NOUN	gouvernement
paternel	ADJ	paternel
des	ADP	du
États-Unis	NOUN	états-unis
donne	VERB	donner
pour	ADP	pour
chaque	PRON	chaque
chevelure	NOUN	chevelure
d'	ADP	de
aborigène	NOUN	aborigène
,	PUNCT	,
de	ADP	de
même	ADV	même
qu'	CONJ	que
en	ADP	en
France	NOUN	france
on	PRON	on
paye	VERB	payer
la	DET	le
tête	NOUN	tête
de	ADP	de
loup	NOUN	loup
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Cette	PRON	ce
troupe	NOUN	troupe
était	VERB	être
commandée	VERB	commander
par	ADP	par
le	DET	le
capitaine	NOUN	capitaine
Ouaktehno	ADJ	ouaktehno
,	PUNCT	,
que	PRON	que
déjà	ADV	déjà
nous	PRON	nous
avons	VERB	avoir
eu	VERB	avoir
l'	DET	le
occasion	NOUN	occasion
de	ADP	de
mettre	VERB	mettre
en	ADP	en
scène	NOUN	scène
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Il	PRON	il
régnait	VERB	régner
parmi	ADP	parmi
ces	PRON	ce
bandits	NOUN	bandit
une	DET	un
agitation	NOUN	agitation
qui	PRON	qui
présageait	VERB	présager
quelque	PRON	quelque
expédition	NOUN	expédition
mystérieuse	ADJ	mystérieux
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Les	DET	le
uns	NOUN	un
nettoyaient	VERB	nettoyer
et	CONJ	et
chargeaient	VERB	charger
leurs	PRON	leur
armes	NOUN	arme
,	PUNCT	,
d'	ADP	de
autres	ADJ	autre
reprisaient	VERB	repriser
leurs	PRON	leur
vêtements	NOUN	vêtement
,	PUNCT	,
quelques-uns	PRON	quelques-uns
fumaient	VERB	fumer
en	ADP	en
buvant	VERB	boire
du	ADP	du
mezcal	NOUN	mezcal
,	PUNCT	,
d'	ADP	de
autres	ADJ	autre
enfin	ADV	enfin
dormaient	VERB	dormir
enveloppés	VERB	envelopper
dans	ADP	dans
leurs	PRON	leur
manteaux	NOUN	manteau
troués	ADJ	troué
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Les	DET	le
chevaux	NOUN	cheval
,	PUNCT	,
tout	ADV	tout
sellés	ADJ	sellé
et	CONJ	et
prêts	ADJ	prêt
à	ADP	à
être	VERB	être
montés	VERB	monter
,	PUNCT	,
étaient	VERB	être
attachés	VERB	attacher
à	ADP	à
des	ADP	du
piquets	NOUN	piquet
.	PUNCT	.
<EOS>	<EOS>	<EOS>
De	ADP	de
distance	NOUN	distance
en	ADP	en
distance	NOUN	distance
des	ADP	du
sentinelles	NOUN	sentinelle
,	PUNCT	,
appuyées	VERB	appuyer
sur	ADP	sur
leurs	PRON	leur
longues	ADJ	longue
carabines	NOUN	carabine
,	PUNCT	,
silencieuses	ADJ	silencieux
et	CONJ	et
immobiles	ADJ	immobile
comme	CONJ	comme
des	ADP	du
statues	NOUN	statue
de	ADP	de
bronze	NOUN	bronze
,	PUNCT	,
veillaient	VERB	veiller
au	ADP	au
salut	NOUN	salut
de	ADP	de
tous	PRON	tout
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Les	DET	le
lueurs	NOUN	lueur
mourantes	ADJ	mourant
des	ADP	du
feux	NOUN	feu
qui	PRON	qui
s'	PRON	se
éteignaient	VERB	éteindre
peu	ADV	peu
à	ADP	à
peu	ADV	peu
jetaient	VERB	jeter
sur	ADP	sur
ce	PRON	ce
tableau	NOUN	tableau
des	ADP	du
reflets	NOUN	reflet
rougeâtres	ADJ	rougeâtre
qui	PRON	qui
donnaient	VERB	donner
aux	ADP	au
pirates	NOUN	pirate
une	DET	un
expression	NOUN	expression
plus	ADV	plus
farouche	ADJ	farouche
encore	ADV	encore
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Le	DET	le
capitaine	NOUN	capitaine
paraissait	VERB	paraître
en	ADP	en
proie	NOUN	proie
à	ADP	à
une	DET	un
inquiétude	NOUN	inquiétude
extrême	ADJ	extrême
;	PUNCT	;
il	PRON	il
marchait	VERB	marcher
à	ADP	à
grands	ADJ	grand
pas	NOUN	pas
au	ADP	au
milieu	NOUN	milieu
de	ADP	de
ses	PRON	son
subordonnés	NOUN	subordonné
,	PUNCT	,
frappant	VERB	frapper
du	ADP	du
pied	NOUN	pied
avec	ADP	avec
colère	NOUN	colère
et	CONJ	et
s'	PRON	se
arrêtant	VERB	arrêter
par	ADP	par
intervalles	NOUN	intervalle
pour	ADP	pour
prêter	VERB	prêter
l'	DET	le
oreille	NOUN	oreille
aux	ADP	au
bruits	NOUN	bruit
de	ADP	de
la	DET	le
prairie	NOUN	prairie
.	PUNCT	.
<EOS>	<EOS>	<EOS>
La	DET	le
nuit	NOUN	nuit
se	PRON	se
faisait	VERB	faire
de	ADP	de
plus	ADV	plus
en	ADP	en
plus	ADV	plus
sombre	ADJ	sombre
,	PUNCT	,
la	DET	le
lune	NOUN	lune
avait	VERB	avoir
disparu	VERB	disparaître
,	PUNCT	,
le	DET	le
vent	NOUN	vent
mugissait	VERB	mugir
sourdement	ADV	sourdement
dans	ADP	dans
les	DET	le
mornes	NOUN	morne
,	PUNCT	,
les	DET	le
pirates	NOUN	pirate
avaient	VERB	avoir
fini	VERB	finir
,	PUNCT	,
les	DET	le
uns	NOUN	un
après	ADP	après
les	DET	le
autres	ADJ	autre
,	PUNCT	,
par	ADP	par
se	PRON	se
livrer	VERB	livrer
au	ADP	au
sommeil	NOUN	sommeil
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Seul	ADJ	seul
,	PUNCT	,
le	DET	le
capitaine	NOUN	capitaine
veillait	VERB	veiller
encore	ADV	encore
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Tout	ADV	tout
à	ADP	à
coup	NOUN	coup
il	PRON	il
lui	PRON	lui
sembla	VERB	sembler
entendre	VERB	entendre
au	ADP	au
loin	ADV	loin
le	DET	le
bruit	NOUN	bruit
d'	ADP	de
un	DET	un
coup	NOUN	coup
de	ADP	de
feu	NOUN	feu
,	PUNCT	,
puis	ADV	puis
un	DET	un
second	NOUN	second
,	PUNCT	,
et	CONJ	et
tout	PRON	tout
rentra	VERB	rentrer
dans	ADP	dans
le	DET	le
silence	NOUN	silence
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Qu'	PRON	que
est	VERB	être
-ce	PRON	ce
que	CONJ	que
cela	PRON	cela
signifie	VERB	signifier
?	PUNCT	?
<EOS>	<EOS>	<EOS>
murmura	VERB	murmurer
le	DET	le
capitaine	NOUN	capitaine
avec	ADP	avec
colère	NOUN	colère
;	PUNCT	;
mes	PRON	mon
drôles	NOUN	drôle
se	PRON	se
sont	VERB	être
-ils	PRON	il
donc	ADV	donc
laissé	VERB	laisser
surprendre	VERB	surprendre
?	PUNCT	?
<EOS>	<EOS>	<EOS>
Alors	ADV	alors
,	PUNCT	,
s'	PRON	se
enveloppant	VERB	envelopper
avec	ADP	avec
soin	NOUN	soin
dans	ADP	dans
son	PRON	son
manteau	NOUN	manteau
,	PUNCT	,
il	PRON	il
se	PRON	se
dirigea	VERB	diriger
à	ADP	à
grands	ADJ	grand
pas	NOUN	pas
du	ADP	du
côté	NOUN	côté
où	PRON	où
le	DET	le
bruit	NOUN	bruit
s'	PRON	se
était	VERB	être
fait	VERB	faire
entendre	VERB	entendre
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Les	DET	le
ténèbres	NOUN	ténèbre
étaient	VERB	être
épaisses	ADJ	épais
,	PUNCT	,
et	CONJ	et
,	PUNCT	,
malgré	ADP	malgré
sa	PRON	son
connaissance	NOUN	connaissance
des	ADP	du
lieux	NOUN	lieu
,	PUNCT	,
le	DET	le
capitaine	NOUN	capitaine
n'	ADV	ne
avançait	VERB	avancer
que	ADV	que
difficilement	ADV	difficilement
à	ADP	à
travers	NOUN	travers
les	DET	le
ronces	NOUN	ronce
et	CONJ	et
les	DET	le
broussailles	NOUN	broussaille
qui	PRON	qui
à	ADP	à
chaque	PRON	chaque
pas	NOUN	pas
lui	PRON	lui
barraient	VERB	barrer
le	DET	le
chemin	NOUN	chemin
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Plusieurs	PRON	plusieurs
fois	NOUN	fois
il	PRON	il
fut	VERB	être
contraint	VERB	contraindre
de	ADP	de
s'	PRON	se
arrêter	VERB	arrêter
et	CONJ	et
de	ADP	de
s'	PRON	se
orienter	VERB	orienter
pour	ADP	pour
reprendre	VERB	reprendre
sa	PRON	son
route	NOUN	route
dont	PRON	dont
l'	PRON	la|le
écartaient	VERB	écarter
continuellement	ADV	continuellement
les	DET	le
détours	NOUN	détour
auxquels	PRON	auquel
l'	PRON	la|le
obligeaient	VERB	obliger
les	DET	le
blocs	NOUN	bloc
de	ADP	de
rochers	NOUN	rocher
et	CONJ	et
les	DET	le
épais	ADJ	épais
fourrés	NOUN	fourré
qui	PRON	qui
se	PRON	se
trouvaient	VERB	trouver
devant	ADP	devant
lui	PRON	lui
.	PUNCT	.
<EOS>	<EOS>	<EOS>
