I	NUM	i
très	ADV	très
curieux	ADJ	curieux
!	PUNCT	!
<EOS>	<EOS>	<EOS>
-	PUNCT	-
-On	ADJ	-on
embête	VERB	embêter
ces	PRON	ce
dames	NOUN	dame
!	PUNCT	!
...	PUNCT	...
<EOS>	<EOS>	<EOS>
--Ouvrez	VERB	--ouvrez
la	DET	le
fenêtre	NOUN	fenêtre
,	PUNCT	,
ça	PRON	cela
pue	VERB	puer
la	DET	le
science	NOUN	science
!	PUNCT	!
<EOS>	<EOS>	<EOS>
-	PUNCT	-
-Moi	ADJ	-moi
,	PUNCT	,
j'	PRON	je
aimerais	VERB	aimer
mieux	ADV	mieux
être	VERB	être
au	ADP	au
casino	NOUN	casino
...	PUNCT	...
J'	NOUN	j'
ai	VERB	avoir
rêvé	VERB	rêver
que	CONJ	que
la	DET	le
rouge	ADJ	rouge
passait	VERB	passer
treize	NUM	treize
fois	NOUN	fois
...	PUNCT	...
-	PUNCT	-
-En	ADJ	-en
voilà	ADV	voilà
une	DET	un
suggestion	NOUN	suggestion
que	CONJ	que
le	DET	le
croupier	NOUN	croupier
t'	PRON	te
a	VERB	avoir
imposée	VERB	imposer
!	PUNCT	!
<EOS>	<EOS>	<EOS>
--Voulez	VERB	--voulez
-vous	PRON	vous
danser	VERB	danser
?	PUNCT	?
<EOS>	<EOS>	<EOS>
--Oh	ADJ	--oh
!	PUNCT	!
<EOS>	<EOS>	<EOS>
oh	X	oh
!	PUNCT	!
<EOS>	<EOS>	<EOS>
Laura	NOUN	laura
,	PUNCT	,
assieds	VERB	asseoir
-toi	PRON	toi
sur	ADP	sur
le	DET	le
piano	NOUN	piano
!	PUNCT	!
<EOS>	<EOS>	<EOS>
--Eh	NOUN	--eh
bien	ADV	bien
!	PUNCT	!
<EOS>	<EOS>	<EOS>
mes	PRON	mon
enfants	NOUN	enfant
,	PUNCT	,
allez	VERB	aller
où	PRON	où
vous	PRON	vous
voudrez	VERB	vouloir
,	PUNCT	,
mais	CONJ	mais
fichez-nous	NOUN	fichez-nous
la	DET	le
paix	NOUN	paix
...	PUNCT	...
--N'insistez	VERB	--n'insistez
pas	ADV	pas
pour	CONJ	pour
que	PRON	que
nous	PRON	nous
restions	VERB	rester
!	PUNCT	!
<EOS>	<EOS>	<EOS>
Non	X	non
!	PUNCT	!
<EOS>	<EOS>	<EOS>
Vous	PRON	vous
tenteriez	VERB	tenter
vainement	ADV	vainement
de	ADP	de
nous	PRON	nous
retenir	VERB	retenir
...	PUNCT	...
-	PUNCT	-
-En	ADJ	-en
voilà	ADV	voilà
des	ADP	du
malhonnêtes	ADJ	malhonnête
!	PUNCT	!
<EOS>	<EOS>	<EOS>
Trois	NUM	trois
ou	CONJ	ou
quatre	NUM	quatre
femmes	NOUN	femme
et	CONJ	et
cinq	NUM	cinq
ou	CONJ	ou
six	NUM	six
jeunes	ADJ	jeune
gens	NOUN	gens
se	PRON	se
levèrent	VERB	lever
en	ADP	en
tumulte	NOUN	tumulte
et	CONJ	et
demandèrent	VERB	demander
leurs	PRON	leur
manteaux	NOUN	manteau
au	ADP	au
maître	NOUN	maître
d'	ADP	de
hôtel	NOUN	hôtel
qui	PRON	qui
s'	PRON	se
empressait	VERB	empresser
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Patrizzi	NOUN	patrizzi
resta	VERB	rester
assis	VERB	asseoir
,	PUNCT	,
souriant	VERB	sourire
aux	ADP	au
belles	ADJ	beau
dames	NOUN	dame
qui	PRON	qui
,	PUNCT	,
avec	ADP	avec
de	ADP	de
coquets	ADJ	coquet
mouvements	NOUN	mouvement
,	PUNCT	,
déplissaient	VERB	déplisser
leur	PRON	leur
jupes	NOUN	jupe
et	CONJ	et
cambraient	VERB	cambrer
leur	PRON	leur
corsage	NOUN	corsage
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Il	PRON	il
tendit	VERB	tendre
nonchalamment	ADV	nonchalamment
la	DET	le
main	NOUN	main
à	ADP	à
ses	PRON	son
amis	NOUN	ami
et	CONJ	et
dit	VERB	dire
:	PUNCT	:
--Que	ADJ	--que
chacun	PRON	chacun
fasse	VERB	faire
à	ADP	à
sa	PRON	son
guise	NOUN	guise
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Partez	VERB	partir
en	ADP	en
avant	NOUN	avant
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Dans	ADP	dans
une	DET	un
heure	NOUN	heure
nous	PRON	nous
allons	VERB	aller
vous	PRON	vous
rejoindre	VERB	rejoindre
...	PUNCT	...
Puis	NOUN	puis
,	PUNCT	,
se	PRON	se
tournant	VERB	tourner
vers	ADP	vers
le	DET	le
peintre	NOUN	peintre
Pierre	NOUN	pierre
Laurier	NOUN	laurier
,	PUNCT	,
son	PRON	son
ami	NOUN	ami
Jacques	NOUN	jacques
de	ADP	de
Vignes	NOUN	vignes
et	CONJ	et
vers	ADP	vers
le	DET	le
docteur	NOUN	docteur
Davidoff	NOUN	davidoff
,	PUNCT	,
qui	PRON	qui
n'	ADV	ne
avaient	VERB	avoir
pas	ADV	pas
bougé	VERB	bouger
:	PUNCT	:
--Continuez	VERB	--continuez
donc	ADV	donc
,	PUNCT	,
mon	PRON	mon
cher	ADJ	cher
,	PUNCT	,
dit-il	NOUN	dit-il
au	ADP	au
médecin	NOUN	médecin
,	PUNCT	,
vous	PRON	vous
m'	PRON	me
intéressez	VERB	intéresser
prodigieusement	ADV	prodigieusement
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Le	DET	le
médecin	NOUN	médecin
russe	ADJ	russe
jeta	VERB	jeter
sa	PRON	son
cigarette	NOUN	cigarette
,	PUNCT	,
en	PRON	en
alluma	VERB	allumer
une	DET	un
autre	ADJ	autre
,	PUNCT	,
et	CONJ	et
,	PUNCT	,
regardant	VERB	regarder
avec	ADP	avec
autorité	NOUN	autorité
ses	PRON	son
trois	NUM	trois
auditeur	NOUN	auditeur
,	PUNCT	,
il	PRON	il
poursuivit	VERB	poursuivre
le	DET	le
récit	NOUN	récit
qui	PRON	qui
avait	VERB	avoir
été	VERB	être
violemment	ADV	violemment
coupé	VERB	couper
par	ADP	par
les	DET	le
interruptions	NOUN	interruption
des	ADP	du
convives	NOUN	convive
maintenant	ADV	maintenant
éloignés	VERB	éloigner
.	PUNCT	.
<EOS>	<EOS>	<EOS>
-	PUNCT	-
-Je	ADJ	-je
confesse	NOUN	confesse
que	CONJ	que
l'	DET	le
histoire	NOUN	histoire
que	PRON	que
j'	PRON	je
avais	VERB	avoir
commencée	VERB	commencer
devant	ADP	devant
nos	PRON	notre
amis	NOUN	ami
est	VERB	être
assez	ADV	assez
singulière	ADJ	singulier
et	CONJ	et
que	CONJ	que
,	PUNCT	,
pour	ADP	pour
des	ADP	du
sceptiques	NOUN	sceptique
,	PUNCT	,
elle	PRON	elle
manque	VERB	manquer
un	DET	un
peu	ADV	peu
de	ADP	de
vraisemblance	NOUN	vraisemblance
;	PUNCT	;
mais	CONJ	mais
,	PUNCT	,
dans	ADP	dans
nos	PRON	notre
pays	NOUN	pays
slaves	ADJ	slave
,	PUNCT	,
brumeux	ADJ	brumeux
et	CONJ	et
sombres	ADJ	sombre
,	PUNCT	,
qui	PRON	qui
semblent	VERB	sembler
vraiment	ADV	vraiment
la	DET	le
patrie	NOUN	patrie
des	ADP	du
spectres	NOUN	spectre
et	CONJ	et
des	ADP	du
fantômes	NOUN	fantôme
,	PUNCT	,
elle	PRON	elle
n'	ADV	ne
aurait	VERB	avoir
pas	ADV	pas
soulevé	VERB	soulever
la	DET	le
moindre	ADJ	moindre
incrédulité	NOUN	incrédulité
...	PUNCT	...
.	PUNCT	.
La	DET	le
moitié	NOUN	moitié
de	ADP	de
nos	PRON	notre
compatriotes	NOUN	compatriote
se	PRON	se
compose	VERB	composer
de	ADP	de
Swedenborgistes	NOUN	swedenborgistes
inconscients	ADJ	inconscient
,	PUNCT	,
qui	PRON	qui
admettent	VERB	admettre
,	PUNCT	,
ainsi	CONJ	ainsi
que	CONJ	que
le	DET	le
grand	ADJ	grand
philosophe	NOUN	philosophe
,	PUNCT	,
mais	CONJ	mais
sans	ADP	sans
les	PRON	la|le
raisonner	VERB	raisonner
,	PUNCT	,
les	DET	le
phénomènes	NOUN	phénomène
du	ADP	du
monde	NOUN	monde
invisible	ADJ	invisible
,	PUNCT	,
et	CONJ	et
vous	PRON	vous
affirmeriez	VERB	affirmer
devant	ADP	devant
eux	PRON	eux
,	PUNCT	,
comme	CONJ	comme
je	PRON	je
le	PRON	le
fais	VERB	faire
devant	ADP	devant
vous	PRON	vous
,	PUNCT	,
le	DET	le
fait	NOUN	fait
surprenant	VERB	surprendre
de	ADP	de
la	DET	le
transmission	NOUN	transmission
d'	ADP	de
une	DET	un
âme	NOUN	âme
à	ADP	à
un	DET	un
corps	NOUN	corps
vivant	VERB	vivre
,	PUNCT	,
par	ADP	par
la	DET	le
seule	ADJ	seul
volonté	NOUN	volonté
d'	ADP	de
une	DET	un
personne	NOUN	personne
décidée	VERB	décider
à	ADP	à
mourir	VERB	mourir
,	PUNCT	,
que	CONJ	que
vous	PRON	vous
les	PRON	la|le
verriez	VERB	voir
pâlir	VERB	pâlir
,	PUNCT	,
trembler	VERB	trembler
,	PUNCT	,
mais	CONJ	mais
non	ADV	non
point	ADV	point
protester	VERB	protester
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Chez	ADP	chez
nous	PRON	nous
,	PUNCT	,
on	PRON	on
croit	VERB	croire
aux	ADP	au
vampires	NOUN	vampire
qui	PRON	qui
sortent	VERB	sortir
de	ADP	de
leur	PRON	leur
tombe	NOUN	tombe
lorsqu'	CONJ	lorsque
un	DET	un
rayon	NOUN	rayon
de	ADP	de
lune	NOUN	lune
en	PRON	en
touche	VERB	toucher
la	DET	le
pierre	NOUN	pierre
,	PUNCT	,
on	PRON	on
admet	VERB	admettre
les	DET	le
apparitions	NOUN	apparition
révélatrices	ADJ	révélateur
de	ADP	de
la	DET	le
mort	NOUN	mort
prochaine	ADJ	prochain
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Et	CONJ	et
,	PUNCT	,
par	ADP	par
la	DET	le
seule	ADJ	seul
raison	NOUN	raison
qu'	PRON	que
on	PRON	on
croit	VERB	croire
à	ADP	à
ces	PRON	ce
miracles	NOUN	miracle
,	PUNCT	,
on	PRON	on
les	PRON	la|le
rend	VERB	rendre
possibles	ADJ	possible
...	PUNCT	...
.	PUNCT	.
Une	DET	un
conviction	NOUN	conviction
forte	ADJ	fort
est	VERB	être
le	DET	le
plus	ADV	plus
puissant	ADJ	puissant
des	ADP	du
fluides	NOUN	fluide
,	PUNCT	,
et	CONJ	et
le	DET	le
spiritisme	NOUN	spiritisme
a	VERB	avoir
pour	ADP	pour
première	NUM	premier
condition	NOUN	condition
une	DET	un
confiance	NOUN	confiance
absolue	ADJ	absolu
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Si	CONJ	si
vous	PRON	vous
doutez	VERB	douter
,	PUNCT	,
vous	PRON	vous
disent	VERB	dire
les	DET	le
adeptes	NOUN	adepte
,	PUNCT	,
n'	ADV	ne
essayez	VERB	essayer
pas	ADV	pas
de	ADP	de
pénétrer	VERB	pénétrer
nos	PRON	notre
mystères	NOUN	mystère
,	PUNCT	,
ils	PRON	il
demeureront	VERB	demeurer
pour	CONJ	pour
vous	PRON	vous
immuablement	ADV	immuablement
insondables	ADJ	insondable
...	PUNCT	...
<EOS>	<EOS>	<EOS>
Le	DET	le
monde	NOUN	monde
des	ADP	du
invisibles	ADJ	invisible
ne	ADV	ne
se	PRON	se
révèle	VERB	révéler
qu'	CONJ	que
à	ADP	à
ceux	PRON	celui
qui	PRON	qui
aspirent	VERB	aspirer
ardemment	ADV	ardemment
à	ADP	à
le	PRON	le
connaître	VERB	connaître
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Les	DET	le
railleurs	NOUN	railleur
et	CONJ	et
les	DET	le
incrédules	NOUN	incrédule
le	PRON	le
trouveront	VERB	trouver
toujours	ADV	toujours
fermé	VERB	fermer
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Jacques	NOUN	jacques
de	ADP	de
Vignes	NOUN	vignes
eut	VERB	avoir
un	DET	un
accès	NOUN	accès
de	ADP	de
toux	NOUN	toux
douloureuse	ADJ	douloureux
,	PUNCT	,
qui	PRON	qui
fit	VERB	faire
pâlir	VERB	pâlir
son	PRON	son
beau	ADJ	beau
et	CONJ	et
mélancolique	ADJ	mélancolique
visage	NOUN	visage
;	PUNCT	;
il	PRON	il
reprit	VERB	reprendre
sa	PRON	son
respiration	NOUN	respiration
avec	ADP	avec
effort	NOUN	effort
,	PUNCT	,
et	CONJ	et
,	PUNCT	,
se	PRON	se
tournant	VERB	tourner
vers	ADP	vers
le	DET	le
docteur	NOUN	docteur
,	PUNCT	,
comme	ADV	comme
ranimé	VERB	ranimer
par	ADP	par
une	DET	un
espérance	NOUN	espérance
secrète	ADJ	secret
:	PUNCT	:
--Et	ADJ	--et
vous	PRON	vous
avez	VERB	avoir
été	VERB	être
témoin	NOUN	témoin
de	ADP	de
l'	DET	le
aventure	NOUN	aventure
?	PUNCT	?
<EOS>	<EOS>	<EOS>
dit-il	NOUN	dit-il
,	PUNCT	,
d'	ADP	de
une	DET	un
voix	NOUN	voix
étouffée	ADJ	étouffé|étouffée
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Vous	PRON	vous
avez	VERB	avoir
vu	VERB	voir
cette	PRON	ce
jeune	ADJ	jeune
fille	NOUN	fille
renaître	VERB	renaître
à	ADP	à
l'	DET	le
existence	NOUN	existence
,	PUNCT	,
reprendre	VERB	reprendre
des	ADP	du
forces	NOUN	force|forces
,	PUNCT	,
retrouver	VERB	retrouver
la	DET	le
santé	NOUN	santé
,	PUNCT	,
comme	CONJ	comme
si	CONJ	si
la	DET	le
vitalité	NOUN	vitalité
de	ADP	de
son	PRON	son
fiancé	NOUN	fiancé
avait	VERB	avoir
passé	VERB	passer
tout	ADV	tout
entière	ADJ	entier
en	ADP	en
elle	PRON	elle
?	PUNCT	?
<EOS>	<EOS>	<EOS>
-	PUNCT	-
-Je	ADJ	-je
ne	ADV	ne
discute	VERB	discuter
pas	ADV	pas
la	DET	le
matérialité	NOUN	matérialité
du	ADP	du
fait	NOUN	fait
,	PUNCT	,
répondit	VERB	répondre
Davidoff	NOUN	davidoff
,	PUNCT	,
je	PRON	je
vous	PRON	vous
en	PRON	en
donne	VERB	donner
purement	ADV	purement
et	CONJ	et
simplement	ADV	simplement
la	DET	le
conséquence	NOUN	conséquence
psychologique	ADJ	psychologique
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Wladimir	NOUN	wladimir
Alexievich	NOUN	alexievich
,	PUNCT	,
voyant	NOUN	voyant
Maria	NOUN	maria
Fodorowna	NOUN	fodorowna
,	PUNCT	,
qu'	PRON	que
il	PRON	il
adorait	VERB	adorer
,	PUNCT	,
s'	PRON	se
éteindre	VERB	éteindre
peu	ADV	peu
à	ADP	à
peu	ADV	peu
,	PUNCT	,
ainsi	CONJ	ainsi
qu'	CONJ	que
une	DET	un
lampe	NOUN	lampe
dont	PRON	dont
l'	DET	le
huile	NOUN	huile
tarit	VERB	tarir
,	PUNCT	,
ayant	VERB	avoir
consulté	VERB	consulter
vainement	ADV	vainement
tous	PRON	tout
les	DET	le
médecins	NOUN	médecin
de	ADP	de
Moscou	NOUN	moscou
et	CONJ	et
m'	PRON	me
ayant	VERB	avoir
fait	VERB	faire
venir	VERB	venir
de	ADP	de
Saint-Pétersbourg	NOUN	saint-pétersbourg
,	PUNCT	,
moi	NOUN	moi
qui	PRON	qui
vous	PRON	vous
parle	VERB	parler
,	PUNCT	,
pour	ADP	pour
entendre	VERB	entendre
tomber	VERB	tomber
de	ADP	de
ma	PRON	mon
bouche	NOUN	bouche
un	DET	un
arrêt	NOUN	arrêt
de	ADP	de
mort	NOUN	mort
,	PUNCT	,
eut	VERB	avoir
l'	DET	le
idée	NOUN	idée
de	ADP	de
s'	PRON	se
adresser	VERB	adresser
à	ADP	à
une	DET	un
vieille	ADJ	vieux
sorcière	NOUN	sorcier
Tongouse	NOUN	tongouse
,	PUNCT	,
qui	PRON	qui
avait	VERB	avoir
apporté	VERB	apporter
de	ADP	de
Nijni-Nowgorod	NOUN	nijni-nowgorod
la	DET	le
réputation	NOUN	réputation
de	ADP	de
faire	VERB	faire
des	ADP	du
prodiges	NOUN	prodige
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Il	PRON	il
alla	VERB	aller
la	DET	le
consulter	VERB	consulter
un	DET	un
soir	NOUN	soir
,	PUNCT	,
la	DET	le
veille	NOUN	veille
de	ADP	de
Noël	NOUN	noël
.	PUNCT	.
<EOS>	<EOS>	<EOS>
La	DET	le
damnée	VERB	damner
créature	NOUN	créature
le	PRON	le
reçut	VERB	recevoir
dans	ADP	dans
un	DET	un
bouge	NOUN	bouge
du	ADP	du
faubourg	NOUN	faubourg
,	PUNCT	,
et	CONJ	et
,	PUNCT	,
après	ADP	après
s'	PRON	se
être	VERB	être
livrée	VERB	livrer
,	PUNCT	,
devant	ADP	devant
lui	PRON	lui
,	PUNCT	,
à	ADP	à
de	ADP	de
terrifiantes	ADJ	terrifiant
incantations	NOUN	incantation
,	PUNCT	,
elle	PRON	elle
lui	PRON	lui
donna	VERB	donner
à	ADP	à
boire	VERB	boire
,	PUNCT	,
dans	ADP	dans
une	DET	un
tasse	NOUN	tasse
de	ADP	de
bois	NOUN	bois
,	PUNCT	,
un	DET	un
breuvage	NOUN	breuvage
d'	ADP	de
une	DET	un
odeur	NOUN	odeur
bizarre	ADJ	bizarre
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Comme	CONJ	comme
il	PRON	il
hésitait	VERB	hésiter
elle	PRON	elle
le	PRON	le
regarda	VERB	regarder
d'	ADP	de
un	DET	un
air	NOUN	air
menaçant	ADJ	menaçant
,	PUNCT	,
et	CONJ	et
dit	VERB	dire
:	PUNCT	:
-	PUNCT	-
-Tu	ADJ	-tu
prétends	VERB	prétendre
aimer	VERB	aimer
une	DET	un
femme	NOUN	femme
et	CONJ	et
la	DET	le
vouloir	NOUN	vouloir
sauver	VERB	sauver
,	PUNCT	,
même	ADV	même
au	ADP	au
prix	NOUN	prix
de	ADP	de
ta	PRON	ton
vie	NOUN	vie
,	PUNCT	,
et	CONJ	et
tu	PRON	tu
n'	ADV	ne
oses	VERB	oser
pas	ADV	pas
seulement	ADV	seulement
boire	VERB	boire
une	DET	un
liqueur	NOUN	liqueur
inconnue	ADJ	inconnu
,	PUNCT	,
fût-elle	VERB	fût-elle
du	ADP	du
poison	NOUN	poison
?	PUNCT	?
...	PUNCT	...
<EOS>	<EOS>	<EOS>
Oh	X	oh
!	PUNCT	!
<EOS>	<EOS>	<EOS>
oh	X	oh
!	PUNCT	!
<EOS>	<EOS>	<EOS>
Homme	NOUN	homme
,	PUNCT	,
fils	NOUN	fil|fils
d'	ADP	de
homme	NOUN	homme
,	PUNCT	,
lâche	VERB	lâcher
comme	ADV	comme
tous	PRON	tout
les	DET	le
hommes	NOUN	homme
...	PUNCT	...
souffre	VERB	souffrir
et	CONJ	et
pleure	VERB	pleurer
comme	ADV	comme
un	DET	un
homme	NOUN	homme
,	PUNCT	,
puisque	CONJ	puisque
tu	PRON	tu
ne	ADV	ne
sais	VERB	savoir
pas	ADV	pas
te	PRON	te
mettre	VERB	mettre
au-dessus	ADV	au-dessus
de	ADP	de
l'	DET	le
humanité	NOUN	humanité
!	PUNCT	!
<EOS>	<EOS>	<EOS>
Au	ADP	au
même	ADJ	même
moment	NOUN	moment
,	PUNCT	,
Wladimir	NOUN	wladimir
Alexievich	NOUN	alexievich
,	PUNCT	,
honteux	ADJ	honteux
,	PUNCT	,
vida	VERB	vider
d'	ADP	de
un	DET	un
trait	NOUN	trait
la	DET	le
coupe	NOUN	coupe
grossière	ADJ	grossier
,	PUNCT	,
et	CONJ	et
il	PRON	il
lui	PRON	lui
sembla	VERB	sembler
qu'	CONJ	que
il	PRON	il
était	VERB	être
en	ADP	en
proie	NOUN	proie
à	ADP	à
une	DET	un
ivresse	NOUN	ivresse
subite	ADJ	subit
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Une	DET	un
chaleur	NOUN	chaleur
délicieuse	ADJ	délicieux
le	PRON	le
pénétrait	VERB	pénétrer
,	PUNCT	,
et	CONJ	et
il	PRON	il
devenait	VERB	devenir
léger	ADJ	léger
,	PUNCT	,
léger	ADJ	léger
,	PUNCT	,
à	ADP	à
croire	VERB	croire
qu'	CONJ	que
il	PRON	il
allait	VERB	aller
s'	PRON	se
envoler	VERB	envoler
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Ses	PRON	son
regards	NOUN	regard
